1000 0.1
-2.77205 0.150303 -2.59297
-2.79066 0.150336 -2.65948
-2.68541 0.150335 -2.54689
-2.79508 0.150336 -2.67951
-2.78377 0.150336 -2.63037
-2.67733 0.150335 -2.54553
-2.78379 0.150336 -2.63044
-2.67733 0.150335 -2.54553
-2.1292 0.150268 -2.10852
-2.68818 0.150335 -2.54736
-2.70607 0.150335 -2.55114
-2.71781 0.150304 -2.55305
-2.65106 0.150335 -2.41322
-2.71781 0.150304 -2.55305
-2.65106 0.150335 -2.41322
-2.71445 0.150335 -2.55338
-2.67705 0.150335 -0.499803
-2.80755 0.150336 -2.17826
-2.80955 0.150336 -2.18693
-2.82556 0.150336 -1.43188
-2.80955 0.150336 -2.18704
-2.82556 0.150336 -1.43188
-2.45851 0.150335 -2.50535
-2.69211 0.150335 -0.579186
-2.73489 0.150336 -0.709965
-2.80864 0.150322 -0.89871
-2.68444 0.150335 -0.544613
-2.80893 0.150321 -0.900623
-2.68444 0.150335 -0.54461
-2.63481 0.150335 -2.42073
-2.68786 0.150335 2.06014
-2.71864 0.150298 -0.308749
-2.6932 0.150335 -0.350223
-2.6835 0.150335 -0.367502
-2.69304 0.150335 -0.350548
-2.6835 0.150335 -0.367502
-2.77156 0.150335 -1.54914
-2.84864 0.150331 2.59411
-2.84974 0.150296 -0.12562
-2.75352 0.150336 -0.266514
-2.81774 0.150336 1.86504
-2.75292 0.150336 -0.26745
-2.81774 0.150336 1.86504
-2.82613 0.150336 1.85822
-2.76844 0.1503 1.89617
-2.83438 0.150336 1.84983
-2.83043 0.150336 1.85409
-2.74805 0.150336 1.90339
-2.83009 0.150336 1.85451
-2.74805 0.150336 1.90339
-2.79944 0.150336 1.22414
-2.7352 0.150336 1.90393
-2.69581 0.150335 1.95486
-2.68627 0.150335 2.00333
-2.81181 0.150336 2.32199
-2.68625 0.150335 2.00387
-2.81181 0.150336 2.32199
-2.8387 0.150336 2.44046
-2.84254 0.150334 2.49704
-2.73798 0.150303 2.22942
-2.69653 0.150336 2.13686
-2.84849 0.150332 2.59068
-2.69654 0.150336 2.13703
-2.84849 0.150332 2.59068
-2.84872 0.150319 2.6381
-2.84715 0.150331 2.56292
-2.84817 0.150332 2.58207
-2.84906 0.150328 2.61036
-2.73988 0.150301 2.23201
-2.84906 0.150328 2.61036
-2.79518 0.150336 -2.67998
-2.77475 0.150336 -2.59947
-2.77389 0.150336 -2.5971
-2.79563 0.150336 -2.68188
-2.79508 0.150336 -2.67951
-2.70842 0.150335 -2.55166
-2.79128 0.150336 -2.66221
-2.70842 0.150335 -2.55166
-2.70783 0.150335 -2.55153
-2.686 0.150335 -2.54698
-2.7064 0.150335 -2.55122
-2.70607 0.150335 -2.55114
-2.76976 0.150336 -2.29814
-2.70695 0.150335 -2.55133
-2.76976 0.150336 -2.29814
-2.73082 0.150301 -2.55777
-2.69577 0.150335 -0.344798
-2.73036 0.150335 -1.67851
-2.80755 0.150336 -2.17826
-2.82091 0.150289 -0.981377
-2.70761 0.150309 -1.93943
-2.82091 0.150289 -0.981377
-2.80963 0.150336 -2.18793
-2.78885 0.150336 1.13501
-2.67329 0.150335 -0.424499
-2.73489 0.150336 -0.709965
-2.67283 0.150335 -0.446828
-2.67432 0.150335 -0.475921
-2.67283 0.150335 -0.446828
-2.83915 0.150336 -1.39577
-2.84497 0.150323 2.52964
-2.85 0.16635 0.00526539
-2.71864 0.150298 -0.308749
-2.80914 0.150326 -0.182754
-2.76717 0.150336 -0.244841
-2.80914 0.150326 -0.182754
-2.69133 0.150335 -0.57655
-2.84872 0.150319 2.6381
-2.85052 0.156561 1.83056
-2.84974 0.150296 -0.12562
-2.84943 0.154784 1.83193
-2.78907 0.150336 1.1471
-2.84943 0.154784 1.83193
-2.68736 0.150335 2.05769
-2.84872 0.150319 2.6381
-2.84759 0.154289 1.83427
-2.83438 0.150336 1.84983
-2.83532 0.150336 1.8488
-2.82757 0.150336 1.85642
-2.83532 0.150336 1.8488
-2.70854 0.150335 2.18574
-2.69657 0.150336 2.13723
-2.78025 0.150303 1.89143
-2.69581 0.150335 1.95486
-2.6886 0.150335 2.06676
-2.74479 0.150336 1.90301
-2.6886 0.150335 2.06676
-2.83849 0.150336 2.43539
-2.84819 0.150332 2.58259
-2.84791 0.150332 2.57776
-2.73798 0.150303 2.22942
-2.84872 0.150319 2.6381
-2.84174 0.150335 2.4863
-2.84872 0.150319 2.6381
-2.84872 0.150319 2.6381
-2.84274 0.150334 2.49981
-2.84462 0.150334 2.5254
