1000 0.1
-2.84999 0.15001 -2.46202
-2.08612 0.15001 -2.20112
-2.84318 0.15001 -1.74417
-2.49057 0.15001 -1.86334
-2.46304 0.15001 -0.992693
-2.11367 0.15001 -1.0083
-2.84905 0.15001 -0.163542
-2.70945 0.15001 1.08532
-2.2665 0.15001 1.28102
-2.40562 0.15001 2.83675
-2.51375 0.15001 -2.62865
-2.41872 0.15001 -2.46433
-2.59398 0.15001 -1.68842
-2.82792 0.15001 -1.22489
-2.81701 0.15001 -0.338727
-2.78506 0.15001 1.56734
-2.79987 0.15001 0.9144
-2.84014 0.15001 1.8205
-2.84966 0.15001 2.81674
-2.46146 0.15001 2.35664
-2.81065 0.15001 -2.8327
-2.76014 0.15001 -2.10538
-1.98923 0.15001 -1.89088
-1.80159 0.15001 -1.41277
-2.17648 0.15001 -0.537792
-2.81988 0.15001 -1.03729
-2.22883 0.15001 0.758223
-1.83884 0.15001 0.372289
-2.0717 0.15001 -0.0545316
-2.61249 0.15001 2.84503
-1.7038 0.15001 -2.31234
-1.30264 0.15001 -1.79421
-2.84613 0.15001 -0.853793
-2.74044 0.15001 -0.711055
-2.78988 0.15001 -0.522307
-2.64482 0.15001 -0.182952
-2.8282 0.15001 1.25983
-2.57432 0.15001 1.82277
-2.81546 0.15001 2.24563
-2.19842 0.15001 2.68072
-2.22318 0.15001 -2.33069
-2.76702 0.15001 -2.3031
-2.59449 0.15001 -2.00836
-2.76054 0.15001 -1.57408
-1.7882 0.15001 -0.331364
-1.87768 0.15001 -0.113056
-2.70836 0.15001 0.287919
-1.74993 0.282666 0.293047
-1.8253 0.285349 0.532973
-2.17409 0.15001 1.48321
-2.24814 0.15001 -2.51253
-1.90778 0.15001 -2.30438
-2.59678 0.15001 -1.494
-2.84876 0.15001 -1.4068
-2.55822 0.15001 -0.789798
-2.54253 0.15001 0.0238287
-2.82106 0.15001 0.439511
-2.8171 0.15001 0.100977
-2.43625 0.15001 1.54695
-2.02588 0.15001 2.84886
-2.33748 0.15001 -2.67888
-2.84914 0.15001 -1.93847
-1.96267 0.15001 -1.51854
-2.45379 0.15001 -1.17603
-2.62051 0.15001 -0.419042
-2.6559 0.15001 -1.12806
-2.18219 0.15001 0.129713
-2.4805 0.15001 -0.309849
-2.6285 0.15001 1.47912
-2.61905 0.15001 2.16383
-2.06791 0.15001 -2.46264
-2.3178 0.15001 -1.95516
-2.42135 0.15001 -2.28355
-2.44475 0.15001 -1.58907
-1.44849 0.15001 -1.34722
-2.27024 0.15001 -0.366448
-2.63595 0.15001 0.496787
-2.43823 0.15001 0.365966
-2.56467 0.15001 0.824437
-2.84661 0.15001 2.51382
-2.84999 0.15001 -2.64167
-2.33306 0.15001 -1.748
-2.42977 0.15001 -0.517465
-2.66769 0.15001 -1.32175
-2.37093 0.15001 -0.718258
-2.59633 0.15001 -0.599799
-2.28082 0.15001 0.973176
-2.31007 0.15001 -0.0815703
-2.80619 0.15001 0.654702
-2.62636 0.15001 1.28336
-2.58432 0.15001 -2.37213
-1.79605 0.15001 -2.15823
-1.80975 0.15001 -1.81016
-2.43992 0.15001 -2.10296
-2.4551 0.15001 -1.37456
-2.65353 0.15001 -0.948889
-1.93714 0.15001 1.01432
-2.3743 0.15001 0.139178
-2.42919 0.15001 0.658924
-2.4872 0.15001 1.08328
-1.88642 0.15001 -2.49466
-1.49349 0.15001 -0.79512
-1.65265 0.15001 -0.648836
-1.45132 0.15001 -0.475871
-1.7022 0.15001 -0.166799
-1.94304 0.15001 -0.794516
-2.03744 0.15001 0.287605
-1.54491 0.15001 0.597958
-1.63425 0.15001 1.19033
-1.88625 0.15001 2.00379
-2.62271 0.15001 -2.84999
-1.62401 0.15001 -0.927563
-1.76018 0.15001 -0.794819
-1.79131 0.15001 -0.518555
-1.57869 0.15001 -0.314055
-2.20261 0.15001 0.528545
-1.63347 0.15001 0.355266
-1.71207 0.15001 0.521474
-1.81176 0.15001 0.685036
-1.69883 0.15001 1.42243
-2.26119 0.15001 -2.84949
-1.31135 0.15001 -0.789099
-1.48264 0.224702 -0.633932
-1.46827 0.284309 -0.370121
-1.50575 0.15001 -0.149796
-1.52602 0.15001 0.049174
-1.9691 0.15001 -0.574249
-1.48054 0.15001 0.240131
-1.4545 0.15001 0.768551
-1.54849 0.15001 0.929465
-1.79755 0.15001 -2.67374
-1.44044 0.159948 -0.968117
-1.61778 0.277123 -0.779614
-1.62191 0.204386 -0.477925
-1.69635 0.293315 -0.264639
-1.73246 0.15001 0.0154794
-1.6631 0.15001 0.181599
-1.58073 0.267137 0.47275
-1.63732 0.15001 0.757992
-1.57614 0.15001 2.80456
-2.0779 0.15001 -2.82316
-1.5581 0.15001 -1.10925
-1.60202 0.353395 -0.595822
-1.61664 0.379076 -0.397826
-1.51975 0.330662 -0.203835
-1.4545 0.282446 -0.0382
-1.43376 0.288104 0.138633
-1.40123 0.289349 0.330531
-1.45093 0.283599 0.642001
-1.67947 0.289104 0.85893
-1.05571 0.15001 -1.48899
-1.34524 0.308509 -0.889132
-2.68738 0.15001 -1.84956
-2.15406 0.15001 -1.63378
-1.63829 0.283908 -0.0732584
-1.61389 0.300348 0.102677
-1.57103 0.30447 0.282261
-1.46009 0.392428 0.484877
-1.65458 0.291537 0.646023
-1.79814 0.15001 2.84437
-1.33428 0.15001 -1.51459
-1.7514 0.15001 -1.97731
-1.46678 0.388626 -0.750597
-1.50752 0.486904 -0.494649
-1.50353 0.503855 -0.289745
-1.48097 0.445248 0.0222825
-1.45568 0.439979 0.213038
-1.38537 0.523253 0.385804
-1.48778 0.336979 0.813522
-2.39227 0.15001 2.03915
-1.97851 0.15001 -2.65766
-1.5543 0.15001 -1.53579
-2.16024 0.15001 -1.8204
-2.28867 0.15001 -1.49795
-1.42888 0.560108 -0.115636
-1.62991 0.480328 0.131706
-1.5703 0.490988 0.342581
-1.69287 0.402334 0.452205
-1.53487 0.447101 0.651859
-1.42775 0.299906 0.985282
-2.4463 0.15001 -2.82516
-2.26614 0.15001 -2.14962
-2.60101 0.15001 -2.1934
-1.45067 0.656758 -0.545287
-2.27448 0.15001 -1.11867
-2.09202 0.15001 -0.282368
-1.46903 0.617639 0.191782
-2.03825 0.15001 1.32052
-2.0673 0.15001 1.83043
-1.83912 0.15001 2.23514
-1.61066 0.15001 -2.13537
-2.68499 0.15001 -2.693
-2.12819 0.15001 -2.0118
-1.98593 0.15001 -1.71167
-2.27575 0.15001 -1.3144
-2.26531 0.15001 -0.871792
-2.02284 0.15001 0.73807
-1.99738 0.15001 1.66363
-2.11278 0.15001 1.13446
-2.40958 0.15001 2.60986
-1.44173 0.15001 -1.68015
-1.14673 0.15001 -1.11783
-1.26327 0.15001 -0.966106
-1.25973 0.15001 -0.441567
-1.22018 0.15001 -0.199167
-1.14167 0.15001 -0.0303833
-1.29983 0.15001 0.301465
-1.46027 0.15001 0.423908
-1.334 0.15001 0.92794
-1.57833 0.15001 1.65133
-1.89462 0.15001 -2.83367
-1.3361 0.15001 -1.1466
-1.32625 0.15001 -0.60762
-1.37648 0.15001 -0.305185
-1.34462 0.15001 -0.0617504
-1.34505 0.15001 0.116115
-1.87406 0.15001 0.163235
-1.31834 0.15001 0.633472
-1.44028 0.15001 1.08769
-1.55357 0.15001 2.57039
-2.15618 0.15001 -2.6609
-1.11304 0.23872 -0.959237
-1.15886 0.173507 -0.643717
-1.33741 0.291489 -0.497285
-1.23477 0.272075 -0.315914
-1.26285 0.270182 0.0174369
-1.25246 0.28112 0.194044
-1.21195 0.15001 0.462658
-1.17959 0.15001 0.75191
-1.2775 0.233982 1.09213
-0.981452 0.15001 -1.68236
-0.797678 0.15001 -1.76278
-1.31912 0.303005 -0.690324
-1.35812 0.3989 -0.292297
-1.35075 0.264044 -0.182543
-1.30359 0.421334 0.0981878
-1.21448 0.291322 0.370312
-1.34421 0.252343 0.499825
-1.31827 0.257338 0.778465
-1.02477 0.187719 1.182
-1.61444 0.15001 -1.76102
-1.25953 0.298029 -1.07002
-1.18098 0.320299 -0.806421
-1.16598 0.352807 -0.608958
-1.17114 0.424661 -0.232081
-1.14573 0.398083 0.00378344
-1.29046 0.417767 0.28388
-1.27749 0.412132 0.488819
-1.15479 0.313887 0.712016
-1.84633 0.15001 1.20413
-1.18705 0.15001 -1.29584
-1.09299 0.394537 -1.04288
-1.34327 0.449963 -0.575675
-1.23345 0.420158 -0.419286
-1.32545 0.407397 -0.091027
-1.12526 0.527433 0.116332
-1.14221 0.463058 0.385432
-1.31545 0.397001 0.66246
-1.29381 0.399612 0.893475
-1.33232 0.15001 2.47589
-1.50371 0.15001 -1.93211
-1.44583 0.291446 -1.13439
-1.20926 0.481905 -0.719489
-1.13668 0.522164 -0.533812
-1.28841 0.554593 -0.239935
-1.21092 0.540495 -0.0750338
-1.25227 0.577719 0.244971
-1.20724 0.569768 0.521661
-1.1439 0.493577 0.69482
-1.51609 0.15001 1.97375
-1.52857 0.15001 -2.29914
-1.18157 0.489803 -0.902498
-1.27689 0.620986 -0.613009
-1.34231 0.566898 -0.418668
-1.29865 0.705348 -0.0770794
-1.32441 0.593795 0.0692675
-1.16321 0.705218 0.401961
-1.39675 0.559498 0.570777
-1.32091 0.542723 0.773368
-1.1155 0.334889 1.0632
-1.12364 0.15001 -1.82162
-1.36088 0.546818 -0.801472
-0.423677 0.15001 -2.47182
-1.18713 0.694378 -0.454231
-1.29182 0.725696 -0.29504
-2.12289 0.15001 -1.41805
-1.35169 0.697849 0.343152
-1.21615 0.673161 0.673197
-2.05436 0.15001 2.13661
-2.61439 0.15001 2.55567
-1.19212 0.15001 -1.64501
-1.34813 0.15001 -2.30084
-1.94835 0.15001 -2.06641
-2.2567 0.15001 0.325867
-2.03798 0.15001 -1.23467
-1.79706 0.15001 -1.6249
-1.98569 0.15001 0.545308
-2.03679 0.15001 2.39751
-0.535848 0.15001 1.47743
-1.33659 0.15001 2.78288
-1.24573 0.15001 -2.64533
-0.809507 0.15001 -0.952235
-1.13281 0.15001 -0.813065
-1.10645 0.15001 -0.343465
-1.03815 0.15001 -0.182494
-0.972034 0.15001 0.0414499
-0.960229 0.15001 0.208987
-1.02946 0.15001 0.438432
-1.04766 0.15001 0.880779
-0.912206 0.15001 1.67424
-0.787848 0.15001 -2.8492
-0.980538 0.15001 -1.21151
-0.980332 0.15001 -1.02933
-1.04703 0.15001 -0.516031
-0.859669 0.15001 -0.286366
-1.174 0.15001 0.140619
-0.891702 0.194243 0.354776
-1.09493 0.15001 0.594499
-1.13023 0.15001 1.03868
-0.58865 0.15001 2.56593
-2.67954 0.15001 -2.51949
-0.960006 0.15001 -0.850434
-0.974989 0.15001 -0.672819
-0.958757 0.227192 -0.394938
-1.16098 0.28799 -0.128716
-0.996622 0.26628 -0.0635227
-1.10483 0.186216 0.288737
-0.965651 0.280698 0.5485
-1.00075 0.197611 0.719851
-0.931865 0.15001 1.02452
-1.7068 0.15001 -2.84571
-0.866748 0.28008 -1.05746
-1.01909 0.295437 -0.739716
-1.14616 0.269328 -0.464875
-1.05504 0.29777 -0.268759
-1.07778 0.268685 0.0993186
-0.933894 0.330858 0.250277
-1.15043 0.29726 0.535676
-1.18262 0.256308 0.899833
-1.31259 0.15001 2.19662
-0.827278 0.15001 -1.32422
-0.961888 0.325409 -0.907783
-0.978116 0.311198 -0.55342
-1.05409 0.399054 -0.413363
-1.02071 0.417275 -0.118491
-0.974487 0.394909 0.0692771
-1.10475 0.382613 0.228594
-1.03591 0.317122 0.39242
-0.988335 0.374163 0.743278
-0.979797 0.299171 0.942095
-1.43339 0.15001 -2.6531
-0.894987 0.454464 -1.07206
-1.02467 0.45357 -0.660996
-0.942337 0.496114 -0.50013
-0.970829 0.462964 -0.274749
-0.98086 0.54983 -0.00611591
-0.958781 0.471116 0.351734
-1.04027 0.436066 0.55322
-1.10322 0.423031 0.876886
-0.671055 0.15001 2.84679
-1.70886 0.15001 -2.50141
-0.998111 0.495986 -0.843782
-0.876649 0.567005 -0.653553
-1.1206 0.554825 -0.348018
-1.06018 0.577014 -0.17199
-0.915532 0.509399 0.180195
-1.07112 0.587346 0.277187
-0.843812 0.545287 0.471407
-0.937846 0.532677 0.679671
-0.976893 0.15001 2.40621
-0.991071 0.15001 -2.47002
-1.15173 0.15001 -2.84017
-1.07626 0.626475 -0.695845
-1.01194 0.657779 -0.508734
-0.902861 0.672932 -0.181416
-1.11453 0.675919 -0.00637215
-0.870715 0.623072 0.308619
-1.02652 0.591779 0.467087
-0.914131 0.468073 0.927665
-0.863724 0.15001 2.84579
-1.61523 0.15001 -2.671
-1.4182 0.15001 -2.11283
-0.907656 0.662717 -0.813685
-0.809362 0.15001 -2.48905
-1.01923 0.705851 -0.329718
-0.964626 0.788021 -0.0346239
-1.17719 0.719234 0.164152
-0.893403 0.725631 0.46983
-1.0285 0.596315 0.829769
-1.4153 0.15001 1.40636
-1.52897 0.15001 -2.49214
