1000 0.1
-2.49675 0.15001 -2.51955
-2.84999 0.15001 -1.1356
-2.84999 0.15001 0.496184
-2.84999 0.15001 -2.10383
-2.21447 0.15001 -0.0967736
-2.38349 0.15001 0.588465
-1.51086 0.15001 1.44905
-2.43426 0.15001 1.71646
-2.84999 0.15001 2.36819
-2.7233 0.15001 2.67569
-2.84999 0.15001 -2.41014
-2.7574 0.15001 -1.82307
-2.47344 0.15001 -2.36367
-2.84999 0.15001 0.934738
-2.84999 0.15001 2.02853
-2.84999 0.15001 2.19633
-2.84593 0.15001 1.82751
-2.56711 0.15001 1.84328
-2.11514 0.35747 2.09161
-2.25047 0.15001 2.84999
-2.5994 0.15001 -2.84999
-2.18179 0.166291 0.899074
-2.84999 0.15001 -0.681012
-0.925165 0.23478 0.765462
-2.84999 0.15001 -0.161032
-2.65904 0.15001 -0.726718
-2.84999 0.15001 1.62669
-2.84999 0.15001 2.84999
-0.940866 0.309608 2.50363
-2.66422 0.15001 2.84999
-2.84999 0.15001 -1.94833
-2.27532 0.159935 -0.753346
-2.32089 0.15001 -1.3177
-1.54137 0.198297 -1.78729
-2.71895 0.15001 0.631881
-1.6036 0.155039 -1.36099
-2.05099 0.15001 0.717296
-2.84992 0.15001 0.247283
-1.81009 0.15001 0.95757
-2.13363 0.15001 2.16944
-2.45292 0.15001 -1.40636
-2.77363 0.15001 -1.6302
-0.74625 0.266705 0.449081
-1.09096 0.235649 0.840952
-0.468315 0.445645 1.10826
-2.69832 0.15001 0.397029
-2.16506 0.470676 0.613178
-0.694212 0.322782 1.72001
-0.765232 0.345239 2.27396
-2.06972 0.15001 2.84999
-2.40244 0.15001 -2.21637
-1.09248 0.221936 -2.72119
-2.84999 0.15001 -1.46225
-2.59149 0.15001 -0.511445
-0.87722 0.277869 1.11866
-1.14957 0.345994 0.50247
-2.39598 0.15001 1.87718
-0.835315 0.26153 1.96184
-2.76433 0.46664 2.76929
-2.17778 0.230027 1.96969
-2.55984 0.15001 -2.21875
-2.55748 0.15001 0.572516
-2.48461 0.15001 -0.718342
-2.54874 0.15001 -1.79397
-2.66177 0.15001 1.63262
-2.47647 0.255323 -1.03938
-0.732755 0.438199 1.84986
-2.38502 0.15001 0.0277987
-2.71447 0.358538 1.11811
-2.45378 0.15001 2.84862
-1.89483 0.15001 -2.13683
-2.58127 0.15001 0.772773
-2.72028 0.192967 -1.00397
-2.6828 0.334664 -1.16892
-1.15364 0.15001 1.29636
-2.02325 0.15001 1.99161
-2.82078 0.268772 1.93809
-1.15995 0.204682 2.69789
-1.43651 0.280764 0.72597
-1.89586 0.15001 1.4138
-2.64636 0.15001 -1.94659
-1.99115 0.15001 1.25789
-2.80544 0.309121 2.5129
-2.84999 0.15001 0.748727
-2.13284 0.238227 -1.3056
-1.60988 0.15001 1.04863
-1.80932 0.15001 1.89669
-2.04098 0.205501 0.440603
-2.84999 0.320273 2.77254
-2.16503 0.179789 2.53087
-1.94583 0.15001 -1.84063
-2.48748 0.15001 0.145749
-2.64469 0.15001 0.225415
-2.25659 0.246452 -1.95451
-2.84318 0.309873 -0.51033
-1.96825 0.15001 2.25005
-2.7187 0.15001 -0.0733693
-2.74489 0.15001 -0.338801
-1.598 0.15001 1.95984
-2.57984 0.327338 2.28535
-2.25607 0.15001 -2.84999
-2.02767 0.15001 -0.0618921
-2.3988 0.15001 -1.62158
-2.32498 0.15001 0.417145
-2.60081 0.15001 -1.56693
-2.44752 0.15001 1.15531
-2.16449 0.15001 1.76491
-1.06766 0.15001 1.55198
-0.716911 0.15001 2.21097
-2.47915 0.15001 0.943656
-0.917068 0.15001 -2.84943
-2.10247 0.15001 -2.09054
-0.630657 0.15001 0.544032
-2.83415 0.15001 -0.861951
-1.74416 0.15001 0.290966
-0.915043 0.15001 1.83792
-2.57629 0.15001 2.56545
-0.847874 0.211307 1.69047
-1.90861 0.15001 2.47134
-1.63009 0.15001 2.84999
-2.29406 0.15001 -2.49671
-2.84999 0.15001 -2.72394
-0.565098 0.287816 0.835181
-1.59182 0.15001 0.630953
-0.424837 0.15001 1.0983
-2.67403 0.15001 0.956344
-0.814474 0.285223 1.48583
-0.649893 0.279206 1.55345
-2.13152 0.541413 0.45391
-1.82992 0.15001 2.84999
-2.16666 0.15001 -2.64055
-2.07369 0.15001 -2.84999
-2.38735 0.15001 -0.900999
-2.40296 0.15001 -0.134829
-2.40895 0.15001 -0.321129
-0.838181 0.15001 1.37386
-1.34858 0.15001 1.95667
-0.630296 0.307567 1.95046
-2.61842 0.15001 2.05885
-1.37816 0.15001 2.84999
-2.10403 0.15001 -2.24845
-2.849 0.15001 -2.56662
-0.29972 0.415925 0.543272
-2.34799 0.340718 0.97209
-0.962334 0.224207 0.963283
-0.8419 0.299763 1.28938
-2.26249 0.15001 0.173669
-0.550242 0.411287 1.62928
-2.33662 0.15001 2.31869
-1.87148 0.15001 1.72228
-2.75813 0.15001 -2.84999
-2.28716 0.15001 -2.33562
-0.69234 0.22035 0.711696
-2.68874 0.15001 1.31902
-2.06866 0.15001 0.198943
-0.692315 0.208439 1.17136
-2.73909 0.15001 2.51061
-1.74333 0.15001 0.776887
-1.79653 0.15001 1.56165
-0.622666 0.28179 2.26324
-2.69419 0.15001 -2.12478
-1.62382 0.15001 1.57734
-1.5962 0.323461 -2.6265
