6000000 0.05
-2.49112 0.150259 -0.192675
-2.44263 0.150263 -0.213026
-2.69002 0.15026 0.0287774
-2.56311 0.150259 -0.167958
-2.5335 0.15001 -0.155694
-2.74179 0.150259 0.425124
-2.53518 0.150274 -0.157874
-2.74179 0.150259 0.425124
-2.22184 0.15001 -0.360265
-2.79976 0.150265 0.474162
-2.77951 0.15027 0.492236
-2.74102 0.150281 0.533299
-2.72587 0.150322 0.641008
-2.73796 0.150283 0.539508
-2.72587 0.150322 0.641009
-2.85919 0.195886 1.1345
-2.85158 0.173517 2.43134
-2.83898 0.153466 1.73456
-2.83776 0.170401 1.94738
-2.84951 0.154555 2.37512
-2.83161 0.169238 1.93033
-2.84951 0.154555 2.37512
-2.75926 0.223477 1.27466
-2.82291 0.157595 1.81547
-2.85715 0.17216 2.0072
-2.83339 0.169601 1.93556
-2.82564 0.167525 1.91
-2.83456 0.169821 1.93889
-2.82564 0.167525 1.91
-2.85416 0.154206 1.62618
-2.82585 0.167595 1.91079
-2.84995 0.156423 2.38612
-2.85249 0.158418 2.21897
-2.8517 0.18564 2.44839
-2.85243 0.158542 2.21633
-2.8517 0.18564 2.44839
-2.85185 0.157641 2.2273
-2.85507 0.161346 2.18795
-2.85075 0.156219 2.24343
-2.85043 0.155777 2.24866
-2.85626 0.160216 2.1741
-2.84967 0.154752 2.26329
-2.85626 0.160216 2.17411
-2.85725 0.163113 2.75132
-2.8445 0.243909 2.56898
-2.84673 0.235662 2.59226
-2.84448 0.240047 2.58465
-2.85773 0.158745 2.77368
-2.84448 0.240002 2.58478
-2.85773 0.158745 2.77368
-2.8445 0.241852 2.58092
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85761 0.159568 2.76853
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.85838 0.15607 2.79882
-2.8575 0.160555 2.76311
-2.85613 0.178224 2.70775
-2.85011 0.229567 2.61654
-2.85665 0.171134 2.72447
-2.85025 0.228593 2.61854
-2.48793 0.150259 -0.18642
-2.41173 0.15001 -0.200941
-2.68965 0.15026 0.0412159
