1000 0.1
-0.463248 0.152045 0.940791
-0.374285 0.152171 1.03655
-0.559155 0.152036 1.03699
-0.462971 0.17781 1.03711
-0.46262 0.152082 1.03737
-0.462992 0.15219 1.12576
-0.462517 0.152082 1.03748
-0.462992 0.15219 1.12576
-0.375955 0.152437 1.21209
-0.56108 0.152395 1.21306
-0.464683 0.178467 1.21258
-0.46411 0.152298 1.21326
-0.465123 0.152269 1.30697
-0.464035 0.152298 1.21326
-0.465123 0.152269 1.30697
-0.376958 0.152383 1.40382
-0.562178 0.152274 1.404
-0.465465 0.178322 1.40391
-0.465251 0.152265 1.40411
-0.465454 0.152247 1.50254
-0.465156 0.152266 1.40413
-0.465454 0.152247 1.50254
-0.376852 0.152387 1.60137
-0.562117 0.152234 1.60124
-0.465604 0.178149 1.60127
-0.46518 0.152238 1.60134
-0.465986 0.152237 1.69996
-0.465089 0.152239 1.60136
-0.465986 0.152237 1.69996
-0.377877 0.152424 1.79834
-0.563383 0.152237 1.79831
-0.466831 0.17799 1.79829
-0.466412 0.152249 1.79829
-0.46774 0.152243 1.89635
-0.466331 0.152249 1.7983
-0.46774 0.152243 1.89635
-0.379588 0.152393 1.99403
-0.565956 0.152246 1.99446
-0.469256 0.17758 1.99432
-0.468764 0.152243 1.99416
-0.470951 0.15223 2.09218
-0.468678 0.152243 1.99414
-0.470951 0.15223 2.09218
-0.38272 0.152403 2.19003
-0.570862 0.152244 2.19062
-0.473711 0.176914 2.19041
-0.473231 0.152234 2.19018
-0.476345 0.152246 2.2887
-0.473156 0.152234 2.19015
-0.476345 0.152246 2.2887
-0.386842 0.152417 2.38752
-0.577964 0.151813 2.38792
-0.480038 0.176811 2.38782
-0.479606 0.152269 2.38746
-0.483066 0.152206 2.48717
-0.479557 0.152269 2.38742
-0.483066 0.152206 2.48717
-0.391201 0.152458 2.58727
-0.585495 0.150974 2.58748
-0.486953 0.182103 2.58748
-0.486406 0.152146 2.587
-0.489342 0.152137 2.68681
-0.486377 0.152146 2.58695
-0.489342 0.152137 2.68681
-0.394146 0.152143 2.7869
-0.591127 0.150617 2.7866
-0.491892 0.181501 2.7869
-0.491507 0.151996 2.78624
-0.492209 0.151843 2.83624
-0.491502 0.151996 2.78622
-0.464918 0.220172 0.939183
-0.376575 0.221902 1.03488
-0.561112 0.220074 1.0353
-0.465059 0.290849 1.03511
-0.462971 0.17781 1.03711
-0.465287 0.221931 1.1235
-0.464257 0.235675 1.03594
-0.465287 0.221931 1.1235
-0.378688 0.220812 1.20956
-0.563484 0.219205 1.21073
-0.467426 0.290966 1.2108
-0.464683 0.178467 1.21258
-0.467046 0.218289 1.30527
-0.466236 0.235126 1.21161
-0.467046 0.218289 1.30527
-0.378833 0.220867 1.40278
-0.563626 0.219234 1.40342
-0.46736 0.290887 1.40293
-0.465465 0.178322 1.40391
-0.467089 0.218063 1.50213
-0.466479 0.235033 1.40343
-0.467089 0.218063 1.50213
-0.379271 0.220811 1.60057
-0.564043 0.219034 1.60129
-0.467832 0.290684 1.60062
-0.465604 0.178149 1.60127
-0.467994 0.217741 1.69984
-0.46693 0.234856 1.60104
-0.467994 0.217741 1.69984
-0.380079 0.220595 1.79807
-0.565388 0.218761 1.7985
-0.468892 0.290494 1.79799
-0.466831 0.17799 1.79829
-0.469773 0.217946 1.89669
-0.468117 0.23475 1.79824
-0.469773 0.217946 1.89669
-0.382026 0.220125 1.99502
-0.568131 0.2184 1.99487
-0.4718 0.290343 1.99468
-0.469256 0.17758 1.99432
-0.473045 0.218154 2.09305
-0.470677 0.234603 1.9947
-0.473045 0.218154 2.09305
-0.385013 0.219506 2.19151
-0.572894 0.217898 2.19132
-0.476371 0.290333 2.19113
-0.473711 0.176914 2.19041
-0.478279 0.218235 2.28997
-0.475091 0.234465 2.191
-0.478279 0.218235 2.28997
-0.388611 0.218455 2.38935
-0.579771 0.217335 2.38906
-0.482335 0.290528 2.389
-0.480038 0.176811 2.38782
-0.484786 0.219782 2.48876
-0.48115 0.234465 2.38864
-0.484786 0.219782 2.48876
-0.393003 0.220429 2.58923
-0.587028 0.219619 2.58889
-0.489191 0.290705 2.58905
-0.486953 0.182103 2.58748
-0.490693 0.220948 2.68877
-0.488006 0.236292 2.5884
-0.490693 0.220948 2.68877
-0.394979 0.220842 2.78936
-0.592246 0.220159 2.78839
-0.493562 0.290871 2.78915
-0.491892 0.181501 2.7869
-0.493144 0.236233 2.83794
-0.492543 0.236846 2.78807
-0.466241 0.344194 0.937206
-0.377916 0.344777 1.03345
-0.562727 0.344391 1.03366
-0.465667 0.426584 1.03439
-0.465059 0.290849 1.03511
-0.466843 0.345044 1.12225
-0.465655 0.354273 1.03439
-0.466843 0.345044 1.12225
-0.380336 0.34473 1.2088
-0.565523 0.344462 1.20969
-0.467958 0.426124 1.21061
-0.467426 0.290966 1.2108
-0.468815 0.341426 1.30455
-0.468038 0.354294 1.21057
-0.468815 0.341426 1.30455
-0.379895 0.34477 1.40255
-0.565885 0.343982 1.40244
-0.468277 0.425753 1.40275
-0.46736 0.290887 1.40293
-0.468639 0.340956 1.50127
-0.468008 0.354125 1.40264
-0.468639 0.340956 1.50127
-0.380277 0.344751 1.60022
-0.565825 0.34375 1.60018
-0.468209 0.425421 1.60002
-0.467832 0.290684 1.60062
-0.469154 0.340589 1.69896
-0.46825 0.353877 1.60014
-0.469154 0.340589 1.69896
-0.380753 0.344237 1.79765
-0.566967 0.343291 1.79766
-0.469361 0.424919 1.79713
-0.468892 0.290494 1.79799
-0.471245 0.340443 1.89607
-0.469159 0.353533 1.79749
-0.471245 0.340443 1.89607
-0.383456 0.343831 1.99473
-0.57045 0.342839 1.99435
-0.473058 0.424526 1.99366
-0.4718 0.290343 1.99468
-0.475209 0.340548 2.09262
-0.472561 0.353258 1.99419
-0.475209 0.340548 2.09262
-0.38665 0.343332 2.19132
-0.575691 0.340971 2.19105
-0.478171 0.424363 2.19038
-0.476371 0.290333 2.19113
-0.480655 0.340743 2.2898
-0.477369 0.353184 2.19067
-0.480655 0.340743 2.2898
-0.389754 0.341171 2.38948
-0.582632 0.340861 2.38914
-0.484401 0.424719 2.38845
-0.482335 0.290528 2.389
-0.487194 0.341157 2.48913
-0.48338 0.353391 2.3887
-0.487194 0.341157 2.48913
-0.394269 0.341144 2.5903
-0.589818 0.341012 2.58958
-0.491342 0.425474 2.58913
-0.489191 0.290705 2.58905
-0.493048 0.341203 2.69012
-0.490285 0.353812 2.58921
-0.493048 0.341203 2.69012
-0.396408 0.341076 2.79164
-0.594802 0.340954 2.79039
-0.495926 0.426424 2.79092
-0.493562 0.290871 2.78915
-0.495366 0.353977 2.8401
-0.4948 0.354159 2.79003
-0.466429 0.505688 0.937012
-0.377896 0.505947 1.03332
-0.563129 0.505814 1.03362
-0.465976 0.603654 1.03401
-0.465667 0.426584 1.03439
-0.466824 0.5064 1.12206
-0.465723 0.510074 1.03436
-0.466824 0.5064 1.12206
-0.380175 0.505517 1.20844
-0.565643 0.505813 1.20964
-0.468206 0.603386 1.21047
-0.467958 0.426124 1.21061
-0.4691 0.505026 1.30472
-0.467833 0.509966 1.21066
-0.4691 0.505026 1.30472
-0.380603 0.505558 1.40241
-0.56653 0.504904 1.403
-0.468876 0.602681 1.40286
-0.468277 0.425753 1.40275
-0.469171 0.504368 1.50162
-0.468598 0.509421 1.40302
-0.469171 0.504368 1.50162
-0.380674 0.505126 1.59998
-0.566328 0.50438 1.60043
-0.469299 0.601944 1.59998
-0.468209 0.425421 1.60002
-0.469883 0.50372 1.69885
-0.468602 0.508865 1.60024
-0.469883 0.50372 1.69885
-0.381586 0.504355 1.79692
-0.568374 0.5036 1.79734
-0.471297 0.601132 1.79676
-0.469361 0.424919 1.79713
-0.472594 0.502988 1.8955
-0.470241 0.508205 1.79702
-0.472594 0.502988 1.8955
-0.384065 0.503341 1.99394
-0.572254 0.50295 1.99375
-0.474963 0.600266 1.99337
-0.473058 0.424526 1.99366
-0.476947 0.502564 2.09232
-0.473845 0.507497 1.99348
-0.476947 0.502564 2.09232
-0.387574 0.50342 2.19126
-0.578032 0.502397 2.19096
-0.480587 0.600154 2.19065
-0.478171 0.424363 2.19038
-0.482817 0.502768 2.28993
-0.479169 0.507394 2.19051
-0.482817 0.502768 2.28993
-0.39135 0.502561 2.38951
-0.585288 0.502884 2.3892
-0.487255 0.600654 2.38912
-0.484401 0.424719 2.38845
-0.489609 0.503595 2.48918
-0.485759 0.507786 2.38867
-0.489609 0.503595 2.48918
-0.395628 0.50345 2.59032
-0.592517 0.503839 2.58976
-0.494031 0.601896 2.58986
-0.491342 0.425474 2.58913
-0.495192 0.504075 2.69113
-0.492642 0.508951 2.58931
-0.495192 0.504075 2.69113
-0.397378 0.504042 2.79355
-0.597082 0.504222 2.79239
-0.497674 0.603032 2.79331
-0.495926 0.426424 2.79092
-0.497306 0.508911 2.84236
-0.496831 0.509578 2.79201
-0.467064 0.698124 0.935991
-0.378575 0.698297 1.03229
-0.563936 0.698276 1.03276
-0.467397 0.798345 1.03246
-0.465976 0.603654 1.03401
-0.467807 0.698894 1.12134
-0.466468 0.700202 1.03343
-0.467807 0.698894 1.12134
-0.381121 0.697983 1.20785
-0.566879 0.698079 1.20896
-0.470072 0.798179 1.20946
-0.468206 0.603386 1.21047
-0.469766 0.697782 1.30396
-0.468946 0.699984 1.21001
-0.469766 0.697782 1.30396
-0.380594 0.697866 1.4017
-0.566993 0.697038 1.40194
-0.469623 0.797573 1.4013
-0.468876 0.602681 1.40286
-0.46982 0.696929 1.50048
-0.468947 0.699237 1.40206
-0.46982 0.696929 1.50048
-0.381146 0.697199 1.5989
-0.567896 0.696149 1.59916
-0.471039 0.796533 1.59814
-0.469299 0.601944 1.59998
-0.471385 0.695996 1.69778
-0.469809 0.698351 1.59903
-0.471385 0.695996 1.69778
-0.382332 0.69651 1.7959
-0.570428 0.69526 1.79646
-0.473261 0.795882 1.7955
-0.471297 0.601132 1.79676
-0.474444 0.695266 1.89491
-0.471949 0.697536 1.79611
-0.474444 0.695266 1.89491
-0.385011 0.694831 1.99316
-0.574886 0.694869 1.99353
-0.477737 0.795415 1.99291
-0.474963 0.600266 1.99337
-0.479485 0.694858 2.09211
-0.47602 0.696731 1.99308
-0.479485 0.694858 2.09211
-0.389025 0.695699 2.19118
-0.581429 0.694383 2.19104
-0.484065 0.795471 2.19064
-0.480587 0.600154 2.19065
-0.485605 0.695319 2.29031
-0.482093 0.696738 2.19059
-0.485605 0.695319 2.29031
-0.392469 0.695119 2.39048
-0.588424 0.695493 2.38996
-0.490082 0.796501 2.39009
-0.487255 0.600654 2.38912
-0.49214 0.69644 2.49016
-0.488501 0.697477 2.38953
-0.49214 0.69644 2.49016
-0.396883 0.696493 2.59174
-0.595283 0.696702 2.59089
-0.496422 0.798436 2.59174
-0.494031 0.601895 2.58986
-0.497251 0.697603 2.69296
-0.495175 0.698974 2.59064
-0.497251 0.697603 2.69296
