1000 0.1
-1.44943 0.150335 -1.45995
-0.144442 0.150318 1.33101
-0.959164 0.150335 -2.3182
-0.930226 0.150335 -2.33237
-1.46465 0.150334 -1.30935
-2.70038 0.149665 -2.42108
-0.819904 0.150336 -2.26589
-2.70038 0.149665 -2.42108
-2.256 0.150324 -2.56858
-1.78003 0.150346 -1.52195
-2.62694 0.150333 -2.67641
-1.66947 0.150071 -2.53642
-2.13942 0.150308 -1.39146
-2.63382 0.150896 -2.6685
-2.13715 0.150312 -1.39077
-2.77862 0.149905 -2.40776
-2.3666 0.150335 -0.666766
-1.48523 0.150336 1.24879
-1.61533 0.150336 -1.53806
-1.50037 0.150335 -1.63321
-1.65489 0.150336 -1.70091
-1.50037 0.150335 -1.63321
-1.99139 0.150335 -0.452054
-1.65958 0.150147 -2.48243
-1.49341 0.150335 -0.770269
-1.6216 0.150335 -1.45639
-1.69659 0.15034 -1.49079
-1.61737 0.150335 -1.45665
-1.6967 0.15034 -1.49094
-1.17921 0.150335 -2.17569
-2.08686 0.150333 -2.46653
-2.76946 0.150328 -1.90231
-1.2566 0.150335 -0.706631
-1.18513 0.150304 -1.71751
-1.63122 0.150336 -0.799
-1.18513 0.150304 -1.71751
-2.15479 0.150321 -2.0518
-2.65828 0.150335 -0.348252
-2.837 0.150337 -1.20496
-1.46568 0.150337 -1.79515
-2.66164 0.150339 -1.6465
-1.63575 0.150335 -1.75448
-2.66164 0.150339 -1.6465
-2.74522 0.150336 0.264793
-2.82574 0.150335 1.94456
-2.8061 0.150335 1.96897
-2.69623 0.150335 1.42434
-2.62273 0.150336 0.931759
-2.70219 0.150335 1.41764
-2.60659 0.150336 0.942329
-2.81301 0.150335 1.98188
-2.39453 0.150335 -1.0067
-1.53316 0.149786 -2.4612
-1.59401 0.150335 -1.54087
-2.46849 0.15034 -2.58255
-1.61132 0.150335 -1.49816
-2.46901 0.150339 -2.58465
-2.81358 0.150335 1.9807
-2.62011 0.150335 0.47332
-2.55375 0.150298 2.20562
-2.40926 0.150311 0.433679
-2.62629 0.150335 2.1563
-2.40912 0.150311 0.43458
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-0.0879149 0.150336 -2.71781
0.215661 0.150326 1.04576
-0.959053 0.150335 -2.31825
-0.959195 0.150335 -2.31818
-0.930226 0.150335 -2.33237
-0.0250684 0.150306 -2.71382
-0.959053 0.150335 -2.31825
-0.0250684 0.150306 -2.71382
-2.69734 0.149667 -2.42468
-2.6962 0.149667 -2.42571
-1.71261 0.150305 -2.44597
-2.62694 0.150333 -2.67641
-0.134682 0.150324 1.28308
-2.49737 0.157954 -2.77014
-0.134251 0.150324 1.28264
-2.35231 0.150331 -2.64259
-1.15208 0.150335 -2.26761
-2.67751 0.149913 -2.49827
-1.48523 0.150336 1.24879
-1.69472 0.150337 -1.68664
-1.60739 0.150334 -1.38881
-1.69472 0.150337 -1.68664
-1.52983 0.150335 -1.66014
-2.08512 0.150332 -2.49039
-1.36397 0.150333 -2.38717
-1.49341 0.150335 -0.770269
-1.33801 0.150333 -2.07994
-1.55823 0.149729 -2.47638
-1.33801 0.150333 -2.07994
-1.70202 0.150341 -1.501
-2.28067 0.150304 2.02678
-2.83632 0.150337 -1.19348
-2.76946 0.150328 -1.90231
-2.51247 0.150338 -2.65189
-2.63568 0.150337 -1.7087
-2.51247 0.150338 -2.65189
-2.23309 0.150335 -0.928838
-2.4156 0.150348 0.424408
-2.81029 0.150335 1.98722
-2.837 0.150337 -1.20496
-2.76895 0.150336 1.83621
-2.80385 0.150335 1.97231
-2.76895 0.150336 1.83621
-2.41534 0.150348 0.424513
-2.70857 0.150292 0.353985
-2.02444 0.150336 1.89956
-2.8061 0.150335 1.96897
-1.17843 0.150335 -2.17563
-2.71957 0.150335 -0.0928836
-1.17666 0.150335 -2.17482
-2.80518 0.150335 1.96985
-2.26431 0.150377 -1.53278
-2.55189 0.149791 -2.25666
-1.53316 0.149786 -2.4612
-2.74213 0.150336 0.272369
-2.52339 0.149432 -2.32659
-2.74211 0.150336 0.272467
-2.82906 0.150335 1.92359
-2.53449 0.150303 2.18549
-2.62629 0.150335 2.1563
-2.55375 0.150298 2.20562
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.69614 0.150335 0.55367
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-1.84252 0.150306 1.15134
-1.86036 0.150341 1.18299
-0.0195923 0.150309 -2.73405
-1.52024 0.150336 1.25792
-0.959195 0.150335 -2.31818
-0.0194421 0.150306 -2.73465
-0.709065 0.150336 1.01554
-0.0194421 0.150306 -2.73465
-0.944303 0.150342 -2.82605
-1.3326 0.150336 -2.34165
-1.13525 0.150336 -2.12168
-1.71261 0.150305 -2.44597
-2.46858 0.150343 -2.8015
-2.70433 0.149669 -2.4196
-2.46858 0.150343 -2.8015
-0.958978 0.150335 -2.31829
-2.71423 0.150337 1.95201
-1.16714 0.150336 -1.75353
-2.67751 0.149913 -2.49827
-1.43211 0.150336 -1.79427
-0.800722 0.150356 -2.8238
-1.43211 0.150336 -1.79427
-1.53784 0.150298 -1.72655
-2.22359 0.150335 -1.05182
-1.30052 0.150335 -1.22872
-1.36397 0.150333 -2.38717
-1.53129 0.149812 -2.4575
-1.61164 0.150335 -1.45954
-1.53129 0.149812 -2.4575
-1.84683 0.150264 -1.73038
-2.41533 0.150348 0.42451
-1.59252 0.150334 -1.45849
-2.83632 0.150337 -1.19348
-1.32255 0.150335 -1.8074
-1.59489 0.149829 -2.48424
-1.32255 0.150335 -1.8074
-2.67289 0.150335 -0.637271
-2.36963 0.150338 2.11305
-2.69275 0.15034 -1.61427
-2.81029 0.150335 1.98722
-2.0452 0.150335 -2.19033
-2.4993 0.150309 -1.08824
-2.04506 0.150335 -2.19015
-2.68789 0.150335 1.42928
-2.80678 0.150335 1.96654
-2.68478 0.150314 0.37669
-2.02444 0.150336 1.89956
-2.76393 0.150332 -1.81692
-2.81324 0.150335 1.95638
-2.76393 0.150332 -1.81692
-2.80462 0.150335 1.99701
-2.66955 0.150335 -0.135607
-1.47139 0.149998 -2.45957
-2.55189 0.149791 -2.25666
-2.41473 0.150348 0.421578
-2.47025 0.150558 -2.48273
-2.41473 0.150348 0.421578
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-0.957124 0.150335 -2.32031
-0.957913 0.150335 -2.32027
-0.0254367 0.150305 -2.71277
-0.0197835 0.150312 -2.73359
-1.52024 0.150336 1.25792
-0.321039 0.150337 -2.6286
-0.95917 0.150335 -2.31819
-0.321039 0.150337 -2.6286
-1.05316 0.150335 -2.31842
-2.05019 0.150305 -2.76673
-2.76535 0.149891 -2.44379
-1.13525 0.150336 -2.12168
-1.74604 0.150335 -0.8672
-0.959161 0.150335 -2.3091
-1.74604 0.150335 -0.8672
-0.735281 0.150358 -2.83417
-1.61938 0.150304 -0.901932
-2.06069 0.150356 -1.35178
-1.16714 0.150336 -1.75353
-1.02535 0.150336 -2.12358
-1.75084 0.150303 -1.08256
-1.02535 0.150336 -2.12358
-2.68434 0.149694 -2.4421
-1.38693 0.150335 -1.55076
-1.60888 0.150335 -1.4608
-1.35499 0.150335 -1.24197
-1.68366 0.150251 -2.46815
-1.70102 0.150341 -1.49826
-1.68363 0.150251 -2.46816
-1.69306 0.150337 -1.68772
-2.67906 0.150341 -1.66756
-2.46535 0.150332 -1.36709
-1.59252 0.150334 -1.45849
-2.34713 0.150335 -0.668199
-2.80333 0.150168 -2.29937
-2.34713 0.150335 -0.668199
-1.53242 0.149783 -2.46146
-2.32762 0.150335 2.28236
-2.68931 0.150337 -1.32052
-2.69275 0.15034 -1.61427
-1.8674 0.150338 -0.358319
-2.08511 0.150332 -2.48982
-1.8675 0.150338 -0.369247
-2.63907 0.150335 2.15313
-2.74494 0.150336 1.9849
-2.70935 0.150292 0.353466
-2.68483 0.150314 0.376633
-2.71153 0.150335 1.41077
-2.81154 0.150335 1.98495
-2.71181 0.150335 1.41051
-2.78885 0.150335 1.99772
-2.74516 0.150311 -1.59141
-2.81322 0.150335 1.98145
-1.47139 0.149998 -2.45957
-2.80509 0.150335 1.97076
-1.63896 0.150302 -2.12786
-2.80508 0.150335 1.97078
-2.81347 0.150335 1.98094
-2.82814 0.150335 1.93078
-2.57465 0.150305 2.18837
-2.62629 0.150335 2.1563
-2.62634 0.150335 2.15627
-2.74771 0.150336 1.97655
-2.62634 0.150335 2.15627
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-0.95707 0.150335 -2.32033
-0.957063 0.150335 -2.32034
-0.0257215 0.150306 -2.71197
-0.0278163 0.150335 -2.70404
-0.0197835 0.150312 -2.73359
-2.69661 0.149666 -2.42463
-0.0195677 0.150308 -2.73414
-2.69661 0.149666 -2.42463
-2.27958 0.150323 -2.57463
-1.78238 0.150347 -2.54725
-2.68433 0.149694 -2.44208
-2.76536 0.149891 -2.44379
-2.20807 0.152711 -1.30993
-2.71524 0.149956 -2.3875
-2.20807 0.152711 -1.30993
-0.0249955 0.150306 -2.71402
-1.15929 0.150335 -2.18292
-0.959255 0.150335 -2.31815
-2.06069 0.150356 -1.35178
-1.29356 0.150335 -0.727859
-2.68434 0.149693 -2.44206
-1.29356 0.150335 -0.727859
-2.69685 0.14964 -2.39877
-1.55999 0.149703 -2.48092
-1.57566 0.150336 0.942464
-1.60888 0.150335 -1.4608
-1.62051 0.150336 -1.50421
-1.16939 0.150335 -2.17169
-1.62051 0.150336 -1.50421
-2.30568 0.150324 -2.59157
-2.08594 0.150332 -2.50054
-1.70458 0.150272 -2.49536
-2.46546 0.150332 -1.36733
-2.79979 0.150329 -1.35609
-1.71199 0.150342 -1.51803
-2.79979 0.150329 -1.35609
-2.68403 0.15034 -1.70433
-2.56742 0.150339 2.1472
-2.08644 0.150332 -2.50024
-2.68655 0.150337 -1.31946
-2.70913 0.150292 0.353485
-2.43863 0.150337 -2.66136
-2.70913 0.150292 0.353485
-2.28498 0.1503 2.04275
-2.81033 0.150335 1.98715
-2.6895 0.150335 1.40468
-2.70933 0.150292 0.353482
-2.56645 0.150337 0.134798
-2.6507 0.150335 0.41653
-2.55251 0.150338 0.145678
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.81397 0.150335 1.97999
-2.81322 0.150335 1.98145
-2.80455 0.150335 1.99711
-2.70766 0.150335 1.4135
-2.80455 0.150335 1.99711
-2.80997 0.150335 1.98762
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.57561 0.150305 2.18766
-2.62629 0.150335 2.1563
-2.62584 0.150335 2.15653
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-2.62629 0.150335 2.1563
-0.957877 0.150335 -2.32028
