1000 0.1
-2.69539 0.15001 0.812173
-0.658582 0.15001 -0.227832
-2.83555 0.15001 1.56331
-2.51422 0.15001 0.77698
-2.36382 0.15001 2.15451
-2.2809 0.15001 2.30965
-2.58143 0.15001 2.21978
-2.69506 0.15001 2.00252
-2.3285 0.15001 2.49331
-2.84999 0.15001 2.84999
-0.338362 0.15001 -1.55227
-2.80053 0.15001 0.920553
-1.75067 0.15001 -0.27475
-2.84576 0.15001 2.04441
-2.84983 0.15001 2.37302
-2.71991 0.248352 2.27072
-2.84999 0.18595 2.54548
-2.70497 0.15001 2.52406
-2.84999 0.15001 2.69499
-2.45056 0.15001 2.84999
-2.2846 0.15001 0.108759
-2.14721 0.244052 0.554318
-2.76463 0.31419 1.71457
-2.6644 0.15001 0.647374
-2.56136 0.15001 1.48214
-2.64123 0.150293 1.65455
-2.22751 0.428269 1.84844
-2.36752 0.3113 1.59993
-2.14832 0.15001 2.54752
-2.7824 0.512685 2.84934
-1.52629 0.310035 0.2309
-2.66778 0.15001 0.418783
-2.84999 0.215222 1.91366
-2.74798 0.15001 1.85138
-2.84999 0.15001 2.19496
-2.71624 0.15001 2.15346
-2.47171 0.15001 2.02487
-2.64385 0.15001 2.36925
-2.60403 0.15001 2.63813
-2.56889 0.303288 2.84566
-0.416001 0.465471 -0.959309
-2.59791 0.168553 0.22221
-2.1435 0.15001 1.26688
-1.82656 0.249002 1.50391
-2.78216 0.15001 1.71344
-1.68142 0.15001 2.20401
-2.30633 0.159669 1.93082
-2.43119 0.353051 2.42271
-2.63466 0.3082 2.4728
-2.72439 0.151606 2.71141
-2.07282 0.151726 0.111914
-2.37621 0.166882 1.00874
-2.22484 0.369424 1.53185
-2.84999 0.15001 1.35197
-2.81947 0.15001 1.20199
-1.9811 0.387375 1.48901
-2.62003 0.268545 2.05491
-2.32744 0.56555 2.1101
-2.72872 0.15001 2.84999
-2.17602 0.53472 2.84999
-1.76185 0.156381 0.499437
-2.0102 0.15001 0.559282
-2.71673 0.16302 1.33434
-0.998918 0.202693 1.82301
-2.60511 0.150035 1.86572
-2.0017 0.213892 1.55639
-2.20081 0.311633 2.48486
-1.22249 0.520291 2.17376
-2.28677 0.305023 2.84149
-2.58497 0.289544 2.6557
-1.57561 0.164442 -0.620755
-2.06411 0.15001 0.285099
-1.55571 0.15001 0.843318
-1.94526 0.15001 1.11645
-1.8348 0.15001 1.83125
-1.08501 0.2778 2.04457
-2.20582 0.15001 2.07292
-1.6798 0.451881 1.80514
-1.5423 0.15001 2.67936
-2.74992 0.297264 2.8476
-1.59903 0.214811 -0.197424
-1.86189 0.156819 0.630575
-1.41048 0.66449 1.14343
-2.25783 0.157611 1.51693
-1.23074 0.312576 1.55728
-2.5235 0.289255 2.20276
-1.60305 0.16419 1.76343
-1.7349 0.275185 2.50267
-2.04102 0.156713 2.13592
-1.3565 0.601792 2.35755
-0.945328 0.374082 0.879757
-1.34083 0.157788 1.06029
-1.81077 0.179047 1.00647
-1.09732 0.403399 1.42574
-1.93895 0.281847 1.00596
-1.17902 0.292096 1.80121
-1.46557 0.242465 2.06188
-1.24615 0.304621 2.54011
-0.879664 0.245544 2.54382
-0.665711 0.768205 2.72929
-1.81583 0.15001 -0.0692511
-0.470521 0.15001 -0.936162
-1.76583 0.15001 1.17704
-2.0146 0.15001 0.931521
-1.37835 0.15001 1.7989
-1.3343 0.15001 2.06831
-1.51072 0.15001 1.92289
-2.01518 0.15001 2.69983
-1.68576 0.15001 2.84811
-2.26645 0.15001 2.67496
-0.623797 0.15001 -1.3065
-1.59539 0.15001 -0.816081
-1.08044 0.15001 0.195703
-2.21013 0.15001 1.11353
-2.40207 0.15001 1.25656
-1.51409 0.15001 2.3107
-2.09235 0.15001 2.37605
-2.77939 0.322683 2.41666
-2.43767 0.15001 2.68066
-1.87517 0.15001 2.84999
-1.41124 0.15001 0.333641
-1.57771 0.15001 -0.404819
-1.398 0.15001 0.700122
-1.69157 0.15001 1.38464
-1.34832 0.236897 1.22316
-1.81826 0.15001 2.67584
-0.972652 0.585938 2.28177
-0.567667 0.15001 2.25998
-2.7212 0.683357 1.80482
-1.84809 0.80428 2.52468
-1.08387 0.15001 -1.21361
-1.30613 0.15001 -0.344186
-2.29307 0.15001 0.863011
-2.3793 0.85384 1.19619
-1.88904 0.15001 1.34536
