1000 0.1
-2.31556 0.15001 0.0631758
-2.13608 0.15001 0.0956897
-2.70284 0.15001 1.24397
-2.83614 0.15001 1.7903
-2.22899 0.15001 1.52171
-1.7729 0.15001 1.61178
-2.17097 0.15001 2.54743
-2.65897 0.15001 2.54651
-1.95036 0.15001 2.43609
-2.39099 0.15001 2.70323
-1.57192 0.15001 -0.220568
-2.1357 0.15001 0.741472
-2.72588 0.15001 1.53434
-2.70188 0.15001 1.86303
-2.80184 0.15001 2.21174
-2.84726 0.15001 2.3552
-2.79993 0.15001 2.50434
-2.83366 0.15001 2.66621
-2.84999 0.15001 2.83
-2.22211 0.15001 2.84999
-1.08878 0.15001 -0.595621
-2.58641 0.15001 1.08901
-2.21656 0.15001 1.3187
-1.29941 0.15001 1.62754
-2.43094 0.15001 1.64424
-0.607996 0.290191 1.64943
-0.777458 0.15001 2.22322
-1.34633 0.15001 2.10987
-2.4714 0.15001 2.4965
-2.70654 0.15001 2.84999
-1.68237 0.15001 0.151832
-2.68677 0.15001 0.633785
-2.84999 0.15001 1.62819
-2.80896 0.15001 2.05394
-2.46564 0.15001 1.90034
-2.46783 0.15001 2.23024
-2.59172 0.15001 2.36946
-2.73497 0.241239 2.38451
-2.67645 0.15001 2.70497
-2.49105 0.15001 2.84999
-0.90121 0.15001 -0.529621
-0.868565 0.15001 -0.317088
-2.03382 0.15001 1.07871
-2.54539 0.15001 1.47129
-0.744998 0.15001 1.54107
-2.23139 0.15001 1.69914
-2.33894 0.15001 2.07502
-1.10951 0.15001 2.59626
-1.19937 0.15001 2.44138
-0.725114 0.15001 2.63168
-1.31282 0.15001 -0.334662
-1.90645 0.15001 0.266682
-2.23132 0.178455 1.12547
-2.03679 0.226511 1.43879
-2.59993 0.165789 2.04325
-2.20236 0.159034 1.91705
-2.17194 0.15001 2.20987
-2.32215 0.15001 2.3361
-2.32639 0.233934 2.51588
-1.56186 0.309844 2.84999
-0.92592 0.15001 -0.0897768
-2.0969 0.151954 0.291134
-1.79222 0.15001 1.09085
-1.85913 0.164445 1.39861
-2.0615 0.15001 1.59172
-1.9102 0.251026 1.63606
-2.02835 0.15001 2.08647
-1.97656 0.15001 2.25505
-1.938 0.241586 2.59656
-1.78461 0.15001 2.59632
-1.66118 0.155708 0.348574
-1.75528 0.15001 0.924699
-1.90731 0.237704 1.17939
-1.23725 0.15001 1.30018
-1.4211 0.15001 1.89858
-1.8159 0.15001 1.95907
-1.7559 0.15001 2.15211
-2.12396 0.179203 2.3784
