6000000 0.05
-1.21979e-012 -1.21979e-012 0
0 5.73336e+017 2.44882e-024
2.8026e-045 1.68156e-044 1.56945e-043
4.2039e-045 5.60519e-045 1.82169e-044
1.96182e-044 1.44334e-043 1.58347e-043
1.59748e-043 3.08286e-044 3.22299e-044
3.36312e-044 1.7236e-043 -1.21979e-012
-1.21979e-012 0 0
5.73336e+017 2.44853e-024 4.2039e-045
5.60519e-045 1.82169e-044 1.96182e-044
1.45735e-043 1.58347e-043 1.59748e-043
7.00649e-045 2.10195e-044 1.61149e-043
3.22299e-044 3.36312e-044 1.73761e-043
3.50325e-044 -1.21979e-012 -1.21979e-012
0 0 5.73336e+017
2.44853e-024 5.60519e-045 1.96182e-044
1.59748e-043 7.00649e-045 8.40779e-045
2.10195e-044 2.24208e-044 1.47136e-043
1.61149e-043 1.62551e-043 3.36312e-044
3.50325e-044 3.64338e-044 1.75162e-043
-1.21979e-012 -1.21979e-012 0
0 5.73336e+017 2.44853e-024
7.00649e-045 8.40779e-045 2.10195e-044
2.24208e-044 1.48538e-043 1.61149e-043
1.62551e-043 9.80909e-045 2.38221e-044
1.63952e-043 3.50325e-044 3.64338e-044
1.76564e-043 3.78351e-044 -1.21979e-012
-1.21979e-012 0 0
5.73336e+017 2.44853e-024 8.40779e-045
2.24208e-044 1.62551e-043 9.80909e-045
2.38221e-044 1.49939e-043 1.63952e-043
1.12104e-044 2.52234e-044 1.65353e-043
3.64338e-044 3.78351e-044 1.77965e-043
3.92364e-044 -1.21979e-012 -1.21979e-012
0 0 5.73336e+017
2.44853e-024 9.80909e-045 2.38221e-044
1.63952e-043 1.12104e-044 1.26117e-044
2.52234e-044 2.66247e-044 1.5134e-043
1.65353e-043 1.66755e-043 3.78351e-044
3.92364e-044 4.06377e-044 1.79366e-043
-1.21979e-012 -1.21979e-012 0
0 9.17338e+018 2.44853e-024
1.4013e-044 1.54143e-044 1.54143e-043
2.8026e-044 2.94273e-044 1.68156e-043
1.69557e-043 4.2039e-044 4.34403e-044
1.82169e-043 -1.21979e-012 -1.21979e-012
0 0 5.73336e+017
2.44853e-024 1.4013e-044 1.54143e-044
1.55544e-043 1.68156e-044 2.8026e-044
2.94273e-044 1.68156e-043 1.69557e-043
