7000 0.05
-0.713327 0.803019 -0.274012
-0.673432 0.780763 -0.121347
-0.737113 0.775141 -0.10197
-0.765949 0.776085 -0.131803
-0.715459 0.810588 -0.35797
-0.938625 0.739015 0.00262544
-0.740403 0.773082 -0.104203
-0.938625 0.739015 0.00262544
-0.98179 0.706982 0.0787532
-1.21013 0.661565 0.254119
-1.09618 0.681603 0.146496
-1.147 0.704677 0.043607
-1.00687 0.689652 0.226466
-1.1657 0.672625 0.205968
-1.00687 0.689652 0.226466
-0.951114 0.694447 0.226477
-0.998572 0.668269 0.361265
-1.04364 0.669775 0.317877
-1.04962 0.682211 0.232405
-0.903996 0.668876 0.37919
-0.986609 0.67423 0.338604
-0.903996 0.668876 0.37919
-0.512065 0.733755 0.370915
-0.77881 0.666497 0.282798
-0.982824 0.676396 0.333985
-0.334823 0.649888 0.492107
-0.887204 0.653591 0.446472
-0.656362 0.69795 0.32513
-0.887204 0.653591 0.446472
-0.914278 0.656713 0.405462
-1.0543 0.594514 0.642994
-0.914636 0.629154 0.553258
-0.807337 0.618105 0.581675
-0.680282 0.563332 0.779906
-0.896593 0.617614 0.592209
-0.680282 0.563332 0.779906
-0.399301 0.485648 0.878676
-0.736122 0.554638 0.837236
-0.531872 0.508474 0.96665
-0.721371 0.556909 0.828014
-0.497031 0.473755 1.09601
-0.561074 0.500766 0.962613
-0.497031 0.473755 1.09601
-0.633962 0.458161 1.28389
-0.94426 0.552197 0.889375
-0.810079 0.552197 0.854935
-0.826271 0.556418 0.867792
-0.620179 0.48134 1.18739
-0.722106 0.517885 0.999512
-0.620179 0.48134 1.18739
-0.475318 0.447371 1.1798
-0.798525 0.432411 1.40035
-0.58202 0.449825 1.27715
-0.660216 0.40954 1.42376
-0.611781 0.41222 1.43779
-0.698061 0.44575 1.34142
-0.611781 0.41222 1.43779
-0.642848 0.363655 1.58065
-0.772913 0.376867 1.48587
-0.665424 0.383579 1.51605
-0.879932 0.366798 1.52683
-0.894813 0.415891 1.43178
-0.671797 0.394034 1.47854
-0.894813 0.415891 1.43178
-0.771109 0.351708 1.55495
-1.07853 0.357415 1.72825
-0.820639 0.356898 1.54943
-0.969967 0.322282 1.8474
-0.90822 0.340952 1.79114
-0.920975 0.376564 1.60483
-0.549098 0.862988 -0.556359
-0.490473 0.783518 -0.296291
-0.838516 0.791769 -0.193867
-0.680863 0.805357 -0.295675
-0.76595 0.776085 -0.131804
-0.892596 0.76708 -0.0925131
-0.681926 0.789234 -0.248701
-0.892596 0.76708 -0.0925131
-0.873087 0.753971 -0.0454487
-1.21287 0.674192 0.177145
-0.994804 0.729338 0.0181486
-1.09618 0.681603 0.146496
-0.938165 0.713593 0.104603
-0.99993 0.72283 0.0349626
-0.938165 0.713593 0.104603
-0.902138 0.705527 0.146676
-1.01305 0.689791 0.209241
-1.05383 0.681389 0.227515
-1.04363 0.669776 0.317874
-1.03766 0.670431 0.321318
-1.02171 0.681656 0.242868
-1.03766 0.670431 0.321318
-1.00012 0.664314 0.384223
-1.02232 0.680369 0.27929
-0.999636 0.679168 0.305533
-0.982826 0.676395 0.333988
-1.05786 0.649444 0.387906
-1.0613 0.654029 0.362304
-1.05786 0.649444 0.387906
-0.902627 0.65094 0.464065
-1.46828 0.590253 0.671144
-0.901916 0.651481 0.461103
-0.914631 0.629154 0.553259
-0.825133 0.583348 0.690829
-0.890817 0.63371 0.522648
-0.825133 0.583348 0.690829
-0.35425 0.474818 0.915116
-0.887321 0.595365 0.722628
-0.727167 0.559572 0.766007
-0.531873 0.508474 0.966651
-0.65091 0.51652 1.01455
-0.570718 0.506689 0.977331
-0.65091 0.51652 1.01455
-0.685281 0.516637 0.982594
-1.24092 0.571763 0.787348
-1.15947 0.556837 0.830388
-0.810083 0.552197 0.854932
-0.730425 0.528544 0.957253
-1.12271 0.579406 0.79343
-0.730425 0.528544 0.957253
-0.431345 0.439539 1.24066
-0.814121 0.489015 1.21957
-0.729434 0.515354 1.05606
-0.58202 0.449825 1.27715
-0.667073 0.449471 1.33246
-0.602178 0.45933 1.25003
-0.667073 0.449471 1.33246
-0.743139 0.360354 1.5322
-0.782459 0.41044 1.43442
-0.677459 0.389807 1.44312
-0.665423 0.383579 1.51605
-0.805636 0.339759 1.54895
-0.701025 0.387031 1.43839
-0.805636 0.339759 1.54895
-0.802816 0.32124 1.69923
-0.924797 0.376282 1.51728
-0.849673 0.330045 1.65562
-0.820639 0.356898 1.54943
-0.956392 0.323386 1.83639
-0.816748 0.348641 1.60436
-0.701124 0.986249 -0.617524
-0.619933 0.804484 -0.305743
-0.93644 0.814577 -0.299125
-0.89778 0.824854 -0.317271
-0.680864 0.805357 -0.295674
-0.955629 0.767008 -0.109457
-0.84908 0.808754 -0.284534
-0.955629 0.767008 -0.109457
-0.965054 0.735598 0.00692313
-1.929 0.618439 0.321843
-1.25186 0.707406 0.0526411
-0.994804 0.729338 0.018148
-1.43059 0.6697 0.308762
-1.17625 0.694762 0.0573857
-1.43059 0.669699 0.308763
-0.915189 0.710818 0.125092
-2.08315 0.602852 0.403143
-1.13004 0.668252 0.232511
-1.05383 0.68139 0.227513
-1.06358 0.666717 0.312538
-1.13318 0.667892 0.232343
-1.06358 0.666717 0.312538
-1.0202 0.664765 0.362643
-1.0483 0.682256 0.23435
-0.933166 0.658149 0.398131
-0.999633 0.679168 0.305532
-0.957023 0.66895 0.376896
-1.03655 0.661513 0.361099
-0.957023 0.66895 0.376896
-0.862613 0.644192 0.502844
-1.03202 0.632757 0.474632
-0.831381 0.637344 0.529572
-0.901916 0.651481 0.461103
-0.784094 0.597803 0.628982
-0.881724 0.651278 0.466569
-0.784094 0.597803 0.628982
-0.318243 0.556132 0.675185
-0.860555 0.592494 0.665038
-0.514269 0.522902 0.863549
-0.727166 0.559572 0.766008
-0.786472 0.554376 0.804055
-0.587974 0.542792 0.853772
-0.786472 0.554376 0.804055
-0.734252 0.548724 0.885574
-1.3355 0.591226 0.732497
-0.906322 0.586611 0.775444
-1.15947 0.556837 0.830388
-1.2788 0.509152 0.898366
-1.03507 0.592303 0.723182
-1.2788 0.509152 0.898366
-0.563556 0.459269 1.24301
-1.20025 0.458446 1.20534
-0.947768 0.54619 0.916247
-0.729433 0.515353 1.05606
-0.903365 0.507149 1.10722
-1.0982 0.485021 1.05403
-0.903365 0.507149 1.10722
-0.704304 0.384399 1.44746
-1.30599 0.41785 1.47703
-1.07176 0.4446 1.27429
-0.677461 0.389806 1.44312
-0.800303 0.412526 1.4305
-0.876765 0.437866 1.38601
-0.800303 0.412526 1.4305
-0.752269 0.32092 1.68973
-0.883428 0.397925 1.46501
-0.798282 0.341994 1.55104
-0.849673 0.330045 1.65562
-0.894291 0.345722 1.78462
-0.827148 0.354285 1.58342
-0.738088 0.963339 -0.660921
-0.667727 0.814931 -0.328871
-1.09458 0.760207 -0.288546
-0.75521 0.815749 -0.364596
-0.89778 0.824854 -0.317271
-0.969737 0.763898 -0.102783
-0.841409 0.818672 -0.366658
-0.969737 0.763898 -0.102783
-0.977525 0.735503 0.00742381
-1.65343 0.667012 0.21174
-1.59713 0.652161 0.232391
-1.25186 0.707406 0.0526411
-1.17207 0.671763 0.208555
-1.89131 0.602062 0.402057
-1.17207 0.671763 0.208555
-0.887348 0.719301 0.0787796
-1.26348 0.652595 0.267582
-0.915335 0.713795 0.108095
-1.13004 0.668252 0.232511
-0.967222 0.693025 0.238638
-0.982831 0.691931 0.190023
-0.967222 0.693025 0.238638
-0.78598 0.657482 0.322297
-1.01047 0.665237 0.369276
-1.00102 0.6673 0.364892
-0.933166 0.658149 0.398131
-0.889645 0.656395 0.429883
-1.02251 0.659428 0.389138
-0.889645 0.656395 0.429883
-0.859864 0.644371 0.501972
-1.12771 0.618794 0.493116
-0.970289 0.642593 0.491553
-0.831381 0.637344 0.529572
-0.792639 0.597733 0.635495
-0.904131 0.640043 0.515598
-0.792639 0.597733 0.635495
-0.429161 0.490971 0.908885
-0.846269 0.579335 0.693041
-0.575994 0.531694 0.877977
-0.514269 0.522902 0.863549
-0.51296 0.508359 0.956431
-0.592447 0.543602 0.851442
-0.51296 0.508359 0.956431
-0.560132 0.504924 1.04942
-1.01661 0.568979 0.822349
-0.676198 0.522439 0.938626
-0.906322 0.586611 0.775444
-0.779306 0.55116 0.870419
-0.674243 0.521499 0.94175
-0.779306 0.55116 0.870419
-0.466334 0.452551 1.20264
-1.2833 0.501688 0.993038
-0.702173 0.516272 1.02767
-0.947768 0.54619 0.916247
-0.782634 0.52064 1.00306
-0.762622 0.533287 0.949093
-0.782634 0.52064 1.00306
-0.739692 0.374095 1.49054
-1.15883 0.443343 1.26709
-0.872716 0.504904 1.12607
-1.07176 0.4446 1.27429
-0.784747 0.408645 1.43699
-0.824538 0.507599 1.12133
-0.784747 0.408645 1.43699
-0.683065 0.31951 1.79593
-0.830291 0.371422 1.49802
-0.831215 0.336575 1.66106
-0.798282 0.341994 1.55104
-0.786452 0.311418 1.75549
-0.879801 0.339905 1.6639
-0.612914 0.976493 -0.630646
-0.519792 0.834996 -0.453264
-1.06791 0.777294 -0.343683
-0.781586 0.929737 -0.569141
-0.75521 0.815749 -0.3646
-1.00795 0.75677 -0.136087
-0.757954 0.837101 -0.439274
-1.00795 0.75677 -0.136087
-0.957605 0.743024 -0.0132941
-1.65552 0.664762 0.225063
-2.20284 0.591578 0.442429
-1.59711 0.652164 0.232387
-1.07906 0.682943 0.159952
-2.23178 0.589801 0.457028
-1.07906 0.682943 0.159952
-0.879128 0.725731 0.0564406
-1.12411 0.664638 0.236101
-0.91864 0.713339 0.110063
-0.915335 0.713795 0.108095
-1.02373 0.677218 0.277062
-0.917393 0.712724 0.113504
-1.02373 0.677217 0.277063
-0.966437 0.688001 0.279326
-1.25444 0.644766 0.298433
-1.10116 0.64956 0.334287
-1.00102 0.6673 0.364892
-1.06868 0.642295 0.399954
-1.07895 0.641058 0.390737
-1.06868 0.642295 0.399954
-0.89055 0.651551 0.459024
-1.36485 0.646991 0.352852
-1.01774 0.654127 0.424124
-0.970288 0.642593 0.491553
-0.814839 0.594189 0.646204
-1.01365 0.652869 0.433923
-0.814839 0.594189 0.646204
-0.428647 0.467453 1.04066
-0.824934 0.576869 0.715205
-0.445326 0.490421 0.991962
-0.575995 0.531693 0.877976
-0.614118 0.519103 0.987473
-0.469945 0.489009 0.961166
-0.614118 0.519103 0.987473
-0.582688 0.486659 1.09733
-1.11611 0.562196 0.840805
-0.965489 0.562979 0.850148
-0.676199 0.522439 0.938624
-0.873299 0.568997 0.847634
-0.879663 0.579359 0.796849
-0.873299 0.568997 0.847634
-0.577192 0.460449 1.23956
-1.29472 0.499949 0.988499
-0.857596 0.556157 0.900124
-0.702172 0.516272 1.02767
-0.934493 0.526645 0.982706
-0.793352 0.537911 0.919259
-0.934493 0.526645 0.982706
-0.799272 0.359431 1.53042
-1.66847 0.468481 1.16278
-1.13826 0.445677 1.25165
-0.872719 0.504904 1.12607
-0.860182 0.378366 1.49203
-1.0699 0.456474 1.24326
-0.860182 0.378366 1.49203
-0.580146 0.31991 1.96349
-0.935224 0.422448 1.41407
-0.847435 0.362901 1.54216
-0.831215 0.336575 1.66106
-0.746271 0.310764 1.72802
-0.814393 0.349947 1.58531
-0.816398 0.895625 -0.823898
-0.50273 0.863746 -0.575951
-1.26986 0.771087 -0.304571
-0.964786 0.935003 -0.938203
-0.781586 0.929738 -0.569141
-1.14299 0.726133 -0.19807
-0.906932 0.921497 -0.829904
-1.14299 0.726133 -0.19807
-0.935986 0.758869 -0.0712944
-1.56677 0.730071 0.0545444
-1.52132 0.728739 0.00348756
-2.20284 0.591579 0.442427
-0.93742 0.722043 0.0589339
-2.16931 0.617642 0.338805
-0.93742 0.722043 0.0589342
-0.775065 0.745542 0.02661
-1.10619 0.672584 0.212819
-0.869376 0.723197 0.0610918
-0.91864 0.713339 0.110062
-0.953432 0.696571 0.177742
-0.88643 0.719592 0.0727042
-0.953432 0.696571 0.177742
-0.864603 0.707682 0.161845
-1.05487 0.668861 0.277561
-0.91321 0.694934 0.223594
-1.10116 0.64956 0.334287
-0.974306 0.666411 0.384591
-1.03416 0.671574 0.318609
-0.974306 0.666411 0.384591
-0.916721 0.653589 0.415476
-1.22214 0.624943 0.451234
-0.853962 0.636476 0.532028
-1.01774 0.654127 0.424124
-0.570259 0.538109 0.834388
-0.931417 0.65306 0.420342
-0.570259 0.538109 0.834388
-0.280035 0.481796 0.920347
-0.567395 0.510812 0.986016
-0.420404 0.472014 1.01302
-0.445326 0.490419 0.991962
-0.570229 0.500202 1.0525
-0.42413 0.46863 1.03728
-0.570229 0.500202 1.0525
-0.534535 0.469233 1.17765
-1.07845 0.571783 0.820126
-0.774275 0.550455 0.872057
-0.96549 0.562979 0.850147
-0.836605 0.556016 0.883566
-0.813149 0.551562 0.859377
-0.836605 0.556016 0.883566
-0.62698 0.451129 1.30339
-1.23588 0.50337 0.976968
-0.788528 0.52014 0.999654
-0.857596 0.556157 0.900124
-0.963846 0.498477 1.05584
-0.832138 0.528462 0.951079
-0.963846 0.498477 1.05584
-0.865245 0.382246 1.48747
-1.57046 0.4734 1.05681
-1.21668 0.440994 1.24381
-1.13825 0.445677 1.25165
-0.945457 0.435788 1.37682
-1.16433 0.449406 1.27725
-0.945457 0.435788 1.37682
-0.717195 0.315583 1.84522
-1.07203 0.446353 1.33069
-1.00619 0.405339 1.49425
-0.847435 0.362901 1.54216
-0.867687 0.334774 1.75652
-0.944969 0.403273 1.45554
-0.787173 0.900242 -0.91871
-0.533342 0.956898 -0.662255
-1.2453 0.798653 -0.377638
-1.79216 1.09456 -1.77888
-0.964786 0.935003 -0.938205
-1.21719 0.758595 -0.246035
-0.81394 0.891221 -0.807529
-1.21719 0.758595 -0.246035
-1.05243 0.743161 -0.167487
-1.3936 0.761973 -0.144548
-1.35218 0.734517 -0.0422381
-1.52132 0.728739 0.0034897
-1.30124 0.66753 0.230312
-1.5168 0.734198 -0.0437527
-1.30123 0.667529 0.230311
-0.790673 0.744967 0.0261501
-1.14114 0.666601 0.234275
-0.994281 0.689974 0.173875
-0.869376 0.723197 0.0610918
-0.923046 0.701774 0.156779
-0.893166 0.718709 0.0835398
-0.923045 0.701774 0.156779
-0.750194 0.696761 0.173708
-1.10763 0.639865 0.360285
-0.933727 0.692105 0.263803
-0.91321 0.694934 0.223593
-0.910474 0.659871 0.410208
-0.924601 0.694812 0.242818
-0.910474 0.659871 0.410208
-0.838883 0.637527 0.529187
-1.35337 0.637212 0.376169
-1.23949 0.622221 0.447004
-0.853962 0.636476 0.532027
-0.781409 0.578558 0.67705
-0.935953 0.643964 0.449131
-0.781409 0.578558 0.67705
-0.382843 0.488088 0.924264
-0.866639 0.58592 0.683334
-0.697082 0.560691 0.810443
-0.420405 0.472014 1.01302
-0.698208 0.546142 0.882305
-0.560618 0.498721 0.968175
-0.698208 0.546142 0.882305
-0.67971 0.518151 1.01706
-1.35658 0.539322 0.830337
-0.948985 0.594987 0.746512
-0.774274 0.550454 0.872058
-0.951338 0.550448 0.898703
-0.917923 0.593709 0.756468
-0.951338 0.550448 0.898703
-0.686304 0.447216 1.34766
-1.21707 0.502186 0.955575
-1.04813 0.505151 0.995029
-0.788527 0.52014 0.999654
-1.01279 0.484066 1.09906
-1.02288 0.511231 0.997868
-1.01279 0.484066 1.09906
-0.904978 0.373306 1.49529
-1.66684 0.455938 1.18493
-1.19869 0.432876 1.32488
-1.21668 0.440998 1.24381
-0.916509 0.442834 1.35854
-1.27747 0.458901 1.197
-0.916509 0.442834 1.35854
-2.64881 0.287541 2.76792
-1.21281 0.43162 1.31484
-1.13281 0.354171 1.74219
-1.00619 0.405339 1.49425
-0.898822 0.338108 1.80767
-1.02487 0.402827 1.52275
-0.761552 0.887526 -0.803202
-0.690113 0.955883 -0.727762
-1.2105 0.74216 -0.203843
-0.976964 0.828993 -0.599148
-1.79216 1.09456 -1.77888
-1.13353 0.749219 -0.254091
-1.77816 1.09216 -1.68116
-1.13353 0.749219 -0.254091
-0.897024 0.809129 -0.253741
-1.48404 0.734949 -0.05695
-0.964128 0.74909 -0.0358119
-1.35216 0.734515 -0.0422391
-0.978611 0.708116 0.0770497
-0.981374 0.752745 -0.0660203
-0.97861 0.708116 0.0770498
-0.84413 0.736621 0.0397155
-1.4298 0.673242 0.295149
-1.00219 0.686 0.267061
-0.994282 0.689974 0.173875
-0.964966 0.693074 0.238789
-1.05552 0.680676 0.231473
-0.965028 0.69307 0.238779
-0.613223 0.748593 0.150663
-1.06215 0.667856 0.307877
-0.954348 0.679792 0.318997
-0.933727 0.692105 0.263803
-1.00749 0.662782 0.383324
-0.928365 0.688742 0.283219
-1.00749 0.662782 0.383324
-0.834511 0.636785 0.531731
-1.73946 0.586725 0.453937
-1.16908 0.627146 0.463467
-1.23948 0.622221 0.447004
-0.853253 0.614305 0.60043
-1.25432 0.620879 0.447698
-0.853253 0.614305 0.60043
-0.470121 0.487505 0.896326
-0.954526 0.604351 0.640551
-0.654597 0.56052 0.804592
-0.697083 0.560691 0.810443
-0.640378 0.51084 0.930102
-0.64394 0.555275 0.830689
-0.640378 0.51084 0.930102
-0.654335 0.51494 1.04663
-1.49822 0.528855 0.868871
-0.908233 0.600173 0.707365
-0.948983 0.594988 0.746512
