1000 0.1
-0.403257 1.69875 -0.365029
-0.514291 1.78098 -0.240737
-0.503606 1.7304 -0.0624282
-0.419719 1.69726 0.112779
-0.435708 1.7996 0.302203
-0.36721 1.6811 0.499739
-0.499477 1.82853 0.669033
-0.387521 1.57247 0.818628
-0.437034 1.82504 1.03221
-0.461603 1.65352 1.15297
-0.404111 1.82493 -0.546311
-0.569078 1.97648 -0.298315
-0.419474 1.90786 -0.148317
-0.521987 1.91033 -0.00212714
-0.575767 1.8838 0.232507
-0.509944 1.81811 0.485458
-0.540408 2.00441 0.624372
-0.50506 1.79795 0.857791
-0.561379 1.9871 0.991631
-0.371293 1.75878 1.29762
-0.504102 2.17121 -0.348119
-0.593263 2.15162 -0.147968
-0.483467 2.08806 0.0556348
-0.401055 2.14583 0.206765
-0.55476 2.06825 0.378054
-0.278621 2.03405 0.461651
-0.417756 2.15615 0.632836
-0.595324 1.95519 0.805249
-0.559467 2.1686 0.959316
-0.584069 2.00767 1.20676
-0.352123 2.31125 -0.504899
-0.616913 2.35165 -0.314317
-0.425775 2.2045 -0.0878159
-0.533059 2.29404 0.0513685
-0.530341 2.26291 0.24504
-0.457834 2.3704 0.465357
-0.49208 2.32564 0.704729
-0.442313 2.19609 0.83071
-0.586959 2.35027 1.0166
-0.432107 2.17672 1.31185
-0.487704 2.48944 -0.448869
-0.542752 2.63273 -0.297076
-0.498296 2.5227 -0.139871
-0.62938 2.4737 0.0947805
-0.566024 2.4341 0.275992
-0.401585 2.4725 0.615911
-0.545572 2.51772 0.714137
-0.623146 2.40752 0.842367
-0.480259 2.59164 0.978813
-0.500769 2.37152 1.18696
-0.433439 2.67566 -0.483862
-0.611809 2.80277 -0.328845
-0.355168 2.60479 0.0317192
-0.377565 2.74283 0.163454
-0.396134 2.63749 0.326907
-0.311248 2.61661 0.520759
-0.509623 2.74239 0.615825
-0.387649 2.55206 0.812252
-0.605029 2.79485 0.983406
-0.5435 2.55623 1.19223
-0.476251 2.86312 -0.41709
-0.514501 2.95643 -0.216693
-0.471838 2.71646 -0.0215598
-0.470717 2.91206 0.180677
-0.735219 2.82104 0.248489
-0.547121 2.68046 0.449325
-0.570446 2.93053 0.588373
-0.478585 2.72854 0.797962
-0.489277 2.97175 0.976487
-0.498577 2.72914 1.22365
-0.407658 3.03174 -0.351756
-0.566067 3.14525 -0.245326
-0.572839 2.9895 0.0577407
-0.273556 3.09763 0.177155
-0.405152 3.0509 0.31479
-0.365424 2.93758 0.509075
-0.451676 3.13416 0.660692
-0.629054 2.94275 0.814109
