1000 0.1
-0.792345 0.15001 0.510364
-1.21155 0.15001 1.22549
-1.23504 0.15001 1.43147
-1.18167 0.15001 1.62996
-1.15575 0.15001 1.806
-0.769826 0.15001 1.89594
-0.64516 0.15001 2.07854
-0.969775 0.150066 2.27751
-1.28394 0.15001 2.3902
-1.50282 0.15001 2.7199
-0.723997 0.15001 0.318482
-1.11901 0.15001 0.901563
-0.751787 0.15001 1.21052
-1.36742 0.15114 1.60856
-1.33731 0.15001 1.78429
-1.44043 0.15001 1.93154
-1.40794 0.15001 2.1114
-0.70044 0.15001 2.42768
-1.10352 0.15001 2.64561
-1.34542 0.15001 2.84999
-0.924242 0.159797 0.730698
-1.37949 0.161518 1.2932
-1.45624 0.15001 1.45968
-0.586564 0.15001 1.66513
-1.25895 0.27416 1.89972
-1.17274 0.15001 1.99115
-1.0866 0.15001 2.14063
-1.46892 0.15001 2.28335
-1.47996 0.156259 2.50432
-1.49441 0.288167 2.83954
-0.603333 0.178468 0.50293
-1.31602 0.165074 1.0719
-1.04121 0.15001 1.28507
-0.789389 0.15001 1.56152
-0.89257 0.15001 1.71437
-0.526066 0.248448 1.96478
-0.453928 0.268782 2.15284
-0.40747 0.279806 2.359
-1.08455 0.15001 2.44616
-1.11893 0.15001 2.84999
-0.765874 0.212561 0.768448
-0.9189 0.156574 1.13587
-0.610348 0.15001 1.41599
-1.06591 0.283218 1.71675
-1.00607 0.210809 1.87565
-0.937693 0.15001 2.02117
-1.25159 0.259036 2.12125
-1.15527 0.224032 2.28439
-1.13301 0.30153 2.55879
-1.31929 0.157391 2.61444
-0.474739 0.237988 0.715635
-0.93867 0.216126 0.911863
-0.273321 0.458526 1.34854
-0.403802 0.403867 1.54792
-0.619203 0.180731 1.83396
-0.214283 0.475365 1.96764
-0.833461 0.150286 2.16548
-0.46341 0.377162 2.47933
-0.828617 0.151336 2.58748
-0.945711 0.218182 2.69195
-0.755306 0.232147 0.957127
-0.924577 0.264449 1.28232
-0.845582 0.15001 1.38081
-0.635471 0.245562 1.54372
-0.847517 0.270404 1.81338
-0.785459 0.234923 2.02177
-0.624187 0.283922 2.19224
-0.899895 0.177625 2.43395
-0.764784 0.274049 2.502
-1.22032 0.247926 2.74193
-0.513528 0.261139 0.884223
-0.457819 0.242662 1.15118
-0.990465 0.156377 1.54166
-0.548411 0.297715 1.42145
-0.628909 0.379798 1.71738
-0.498919 0.353654 1.83584
-0.798694 0.322311 2.14984
-0.791091 0.250029 2.30816
-0.536388 0.482378 2.73016
-0.776014 0.286433 2.68607
-0.805235 0.278337 1.14379
-0.675212 0.367032 1.22621
-1.06012 0.253219 1.42515
-0.885534 0.289222 1.61837
-0.753371 0.365094 1.91099
-1.03935 0.300327 2.06237
-0.893443 0.452134 2.18283
-1.02926 0.305061 2.39304
-0.886579 0.370019 2.58452
-1.01549 0.295787 2.84999
-0.702727 0.401993 1.06722
-0.405362 0.429705 1.18777
-0.613738 0.444342 1.36312
-0.372794 0.56753 1.59329
-0.676916 0.533344 1.63249
-0.582122 0.480694 1.89682
-0.49408 0.633318 2.07599
-0.695516 0.399628 2.42384
-0.464498 0.632212 2.74894
-0.650884 0.453239 2.84999
-0.425301 0.15001 0.561449
-0.597212 0.15001 1.03756
-0.308126 0.15001 1.48238
-0.419032 0.15001 1.71154
-0.304151 0.15001 1.94276
-0.313585 0.15001 2.10643
-0.396688 0.15001 2.24583
-0.392775 0.15001 2.42109
-0.539014 0.15001 2.50524
-0.664531 0.15001 2.6763
-0.395223 0.15001 0.0404763
-0.614613 0.15001 0.715842
-0.393087 0.15001 1.33701
-0.4718 0.15001 1.50226
-0.455704 0.15001 1.87145
-0.464146 0.15001 2.0606
-0.543023 0.15001 2.29722
-0.260157 0.15001 2.51384
-0.37028 0.15001 2.63416
-0.31744 0.15001 2.84999
-0.524194 0.15001 0.223722
-1.08528 0.15001 1.08109
-0.371047 0.29041 1.43523
-0.344926 0.242573 1.5981
-0.359316 0.278006 1.88714
-0.157075 0.15001 1.98668
-0.280707 0.320268 2.26654
-0.258265 0.250175 2.4024
-0.498859 0.227148 2.66774
-0.663514 0.15001 2.84999
-0.269279 0.15001 0.380096
-0.339266 0.15001 0.761318
-0.28798 0.291449 1.2888
-0.211558 0.312174 1.58346
-0.27257 0.248788 1.7649
-0.281539 0.303567 2.03855
-0.300626 0.410859 2.40467
-0.366998 0.27077 2.54271
-0.326164 0.258477 2.72669
-0.477113 0.183195 2.84999
-0.438373 0.208655 0.376868
-0.335523 0.15001 1.17765
-0.208816 0.313718 1.42531
-0.494531 0.279936 1.60881
-0.321698 0.430157 1.85341
-0.426525 0.369891 1.99707
-0.486697 0.380937 2.2811
-0.599448 0.275115 2.37785
-0.432114 0.374146 2.67416
-0.922077 0.15001 2.84999
-0.187399 0.15001 0.658739
-0.550604 0.150209 1.25031
-0.258025 0.46522 1.53348
-0.396977 0.347663 1.7168
-0.0608792 0.473186 1.92401
-0.0958066 0.410293 2.05836
-0.365786 0.391009 2.15386
-0.188591 0.460339 2.30479
-0.293896 0.44288 2.72356
-0.300168 0.348323 2.84999
-0.191464 0.259488 0.524286
-0.43259 0.15001 0.969393
-0.684111 0.242976 1.32138
-0.805592 0.297613 1.4317
-0.723318 0.245385 1.69851
-0.63595 0.342444 2.02967
-0.710819 0.44481 2.2426
-0.315535 0.442373 2.55744
-0.625667 0.310043 2.59504
-0.795985 0.267341 2.84999
-0.320082 0.239766 0.895208
-0.377815 0.323328 1.03318
-0.13351 0.482946 1.44539
-0.506516 0.479907 1.66121
-0.317867 0.617478 1.91647
-0.132697 0.619522 2.00302
-0.268226 0.61169 2.31231
-0.0186276 0.571721 2.4642
-0.299479 0.597153 2.67462
-0.465281 0.381824 2.84999
-0.192533 0.294846 0.736932
-0.579134 0.29701 1.05754
-0.461379 0.32255 1.29505
-0.456602 0.513201 1.41985
-0.725686 0.380255 1.55965
-0.536096 0.488335 2.16682
-0.684392 0.501925 2.05928
-0.595325 0.476105 2.55019
-0.737401 0.463496 2.68375
-0.609585 0.294598 2.83768
-0.341786 0.289214 0.610598
-0.267128 0.450326 1.06431
-0.0822642 0.477242 1.07021
-0.22333 0.625718 1.45038
-0.251615 0.695409 1.60252
