1000 0.1
-1.27822 0.776238 -0.439776
-0.837823 0.71792 -0.224171
-1.19475 0.647598 0.151172
-0.562754 0.551423 0.613712
-1.77487 0.607513 1.16253
-2.30395 0.43624 2.58357
-2.81835 0.325279 2.84999
0.216342 0.393194 1.64526
-1.64368 0.312169 2.52864
-2.20014 0.296405 2.84999
-0.538658 0.823487 -0.575503
-1.09769 0.80315 -0.530857
-0.979588 0.773822 -0.386526
-1.16393 0.782789 -0.296727
-1.71842 0.649682 0.409785
-1.32782 0.505713 1.08708
-1.09321 0.544551 0.636573
-1.17594 0.419276 1.3502
-0.935132 0.349513 1.7851
-0.922742 0.416789 2.02823
-1.13127 0.732204 -0.0878367
-1.91437 0.486799 0.895451
-1.23832 0.564468 0.7948
-2.35426 0.916335 0.832817
-1.08896 0.665417 0.306649
-1.20051 0.510932 0.958273
-1.19854 0.64183 0.458649
-1.24714 0.37691 1.62236
-1.94597 0.558262 0.714786
-1.10826 0.452155 1.97756
-0.296423 0.989216 -1.24815
-1.6135 0.762367 -0.296933
-1.25115 0.84854 -0.616665
-2.59663 1.05691 -1.53235
-1.38097 0.612225 0.496551
-2.52152 0.25714 1.95618
-1.97115 0.513915 2.75587
-0.12441 0.15001 2.4451
-2.53618 0.503403 2.15531
-1.16839 0.41719 2.6346
-0.995415 0.881386 -0.874437
-2.84621 0.793464 0.512824
-1.68364 0.913068 -0.789525
-1.77729 0.53463 0.804618
-1.87929 0.651021 0.222555
-2.22313 0.205831 2.25024
-1.84781 0.383676 1.44418
-1.51303 0.480507 1.06365
-0.756823 0.589666 0.781745
-1.3514 0.306462 1.75248
-0.400218 0.868719 -0.731139
-1.32841 0.887024 -0.791555
-0.64436 0.323751 2.72293
-1.02388 0.501461 0.801346
-2.51627 0.609028 0.195347
1.86601 1.12008 -2.07347
-1.34076 0.44483 1.26503
-2.38247 0.302818 2.84258
-2.03696 0.403966 1.24492
-1.56323 0.302779 1.92654
-1.45839 0.788489 -0.394257
-1.43946 0.37637 1.57008
0.0347594 0.15001 2.84999
-0.489279 0.65358 0.126836
-1.87503 0.579041 0.550492
-2.62923 0.567895 2.7803
-0.822887 0.726177 0.0940261
-1.58475 0.699388 1.34589
-2.20217 0.593024 0.604679
-0.465061 0.411608 1.52275
-2.42747 0.478199 0.942437
-1.06039 0.820892 -0.690644
-1.51171 0.610518 0.309663
-2.12977 0.573409 1.69234
-1.06315 0.916561 -1.0439
-0.584503 0.529602 0.801004
-1.38556 0.661807 0.135768
-2.09822 0.470505 1.06747
0.262237 0.15001 2.61333
-1.01473 0.251948 2.17244
0.534593 0.745253 1.73741
-1.52538 0.237404 2.08893
-1.88225 0.772074 -0.103208
-1.68793 1.02202 1.84682
-2.83512 0.820972 -0.521027
-1.63117 0.530678 0.930135
-2.54767 0.15001 2.59041
-2.23125 0.51381 0.967211
-1.36552 0.593629 0.675114
-0.569183 0.434477 1.38596
-0.891503 0.821822 -0.737819
-0.722462 0.832373 -0.605467
-1.84724 0.359904 1.62249
-2.7413 0.251588 2.15903
-2.36115 0.15001 2.56265
-1.86237 0.278024 2.03515
-2.18981 0.397694 2.72625
0.210125 0.297386 2.1674
-2.23107 0.15001 2.69445
-2.6521 0.480699 1.24867
-2.21914 1.07394 -1.6267
-1.01939 0.598081 0.465985
-2.84914 0.357159 1.71874
-0.947043 0.721228 -0.0421198
1.81374 0.590752 1.37004
-0.762685 0.676764 1.63089
-0.553418 0.473306 1.21316
-0.996317 0.15001 2.64018
0.0446976 0.268419 2.54068
-0.731798 0.496206 1.20876
-2.02369 0.363064 2.51415
-0.856158 0.927217 -0.986782
-1.00265 0.782264 -0.210893
-1.92116 0.831271 -0.503372
-2.26399 0.382668 2.31961
-1.02116 0.516318 1.00961
-1.5024 0.445993 1.37933
-0.217732 0.33112 1.90736
-2.36676 0.252583 2.08663
0.578281 0.258822 2.12219
-0.690392 0.891693 -0.912034
-1.55882 0.600425 0.485619
-1.17201 0.15001 2.48557
0.443521 0.649559 0.247952
-0.714621 0.624355 0.607685
0.710197 0.515461 2.8382
0.879844 0.569304 1.57464
-0.382211 0.497663 1.19415
-2.2244 0.185645 2.42252
-2.8374 0.719347 1.34692
-0.037035 0.834098 -0.467198
-0.352391 0.921224 -1.06893
-0.81021 1.02318 -0.25428
0.34609 0.731346 0.0572037
-2.07903 0.331723 1.82321
-1.61152 0.15001 2.84999
-1.40845 0.473085 2.50923
-0.389668 0.313984 1.85912
-1.83559 0.15001 2.84999
-1.47888 0.438157 2.36231
0.356803 1.20938 -2.24762
-0.0473681 1.12598 -0.526793
-0.467587 0.981714 -1.301
0.776359 0.326783 2.48597
-2.48574 0.950624 -1.00855
-2.84999 0.526317 0.97298
-1.09574 0.44963 1.17379
-1.12429 0.370598 1.51087
-2.30854 0.525939 2.8481
-1.40633 0.15001 2.46859
-0.862356 0.990755 -1.34742
-2.71967 1.11006 1.21667
0.91188 1.00936 -1.51977
-2.29806 1.00434 2.69613
-1.31216 0.645584 0.310586
-1.42614 0.306067 2.45208
-1.4244 0.15001 2.81745
-2.43345 0.324607 1.80784
1.80747 0.445927 2.6574
-2.3063 0.15001 2.84999
-2.15382 1.17094 -2.03702
-1.01956 0.701161 0.134699
-1.44009 0.875569 -0.951005
-2.43103 0.754856 -0.0329553
-1.51649 0.548256 0.786036
-2.66905 0.15001 2.83404
-0.506053 0.36418 1.69664
-2.00415 0.20515 2.84999
-2.74513 0.15001 2.68571
-2.05361 0.15001 2.69548
-1.69178 0.316332 2.04051
0.730813 1.01606 -1.53876
-0.394638 0.613963 0.284923
-2.12909 0.172198 2.55324
-0.49766 0.519365 2.43754
1.92984 0.828906 0.48839
-2.58662 0.335215 2.10479
-1.70213 0.38464 1.7081
0.325961 0.867867 2.53606
