1000 0.1
-1.25059 0.15001 -1.15081
-2.61223 0.15001 0.729168
-2.6984 0.15001 1.08314
-2.84999 0.15001 1.36862
-2.69732 0.15001 1.27166
-2.2588 0.15001 1.47849
-1.50023 0.15001 1.8782
-2.44651 0.15001 2.19964
-2.71654 0.15001 2.01314
-2.84999 0.15001 2.29733
-1.28503 0.15001 -1.32508
-2.75938 0.15001 0.178202
-2.55383 0.15001 0.507317
-2.84903 0.15001 1.18195
-2.70386 0.15001 1.46223
-2.84999 0.15001 1.5569
-2.84999 0.15001 1.73303
-1.6774 0.15001 2.21981
-2.69395 0.15001 2.67522
-2.84999 0.15001 2.84999
-2.48694 0.15001 -0.268015
-2.73152 0.15001 0.853928
-2.84999 0.15001 0.990731
-1.08106 0.15001 1.95082
-2.67878 0.15001 1.72873
-2.58163 0.15001 1.58527
-2.48924 0.15001 1.78156
-2.84999 0.15001 1.90864
-2.84999 0.15001 2.11455
-2.84999 0.15001 2.62059
-1.10247 0.15001 -1.28245
-2.84999 0.15001 0.701222
-2.69963 0.15001 0.575543
-2.21643 0.15001 0.679228
-2.37868 0.15001 1.36555
-0.693742 0.211184 1.92438
-0.560256 0.300176 2.16015
-0.485787 0.15001 2.40903
-2.56893 0.15001 2.33528
-2.66909 0.15001 2.84999
-2.31603 0.15001 -0.343952
-2.84999 0.15001 0.31492
-1.21038 0.15001 1.22241
-2.5448 0.15001 1.18806
-2.54809 0.15001 1.38239
-2.3056 0.15001 1.90276
-2.60934 0.15001 1.88933
-2.58374 0.15001 2.11191
-2.70314 0.316936 2.31772
-2.70228 0.15001 2.22977
-1.58605 0.15001 -1.0068
-2.33523 0.15001 -0.149964
-0.323847 0.428594 1.31609
-0.498032 0.412073 1.52164
-1.31364 0.15001 1.73542
-0.277995 0.47054 1.96822
-2.29974 0.15001 2.08169
-0.561351 0.428855 2.49696
-2.43403 0.15001 2.55826
-2.61037 0.15001 2.5127
-2.16096 0.15001 -0.232533
-2.69784 0.15001 0.375078
-2.45742 0.15001 0.704229
-0.703865 0.181781 1.49995
-2.33505 0.15001 1.73327
-2.1963 0.15001 1.64943
-1.31006 0.15001 2.3458
-2.29632 0.15001 2.26174
-2.16493 0.15001 2.35589
-2.78579 0.15001 2.45872
-1.50024 0.15001 -0.668764
-0.964447 0.15001 0.120646
-2.3639 0.15001 1.19117
-1.22396 0.15001 0.79676
-1.47873 0.15001 1.29302
-0.578727 0.337976 1.83306
-2.14814 0.15001 1.98078
