1000 0.1
-1.13251 0.150259 -2.4041
-1.11243 0.15001 -2.40804
-1.67367 0.150259 -1.76326
-1.41998 0.15001 -2.11332
-1.39032 0.15001 -1.92319
-2.20794 0.15001 -1.05487
-1.39087 0.15001 -1.9228
-2.20794 0.15001 -1.05487
-2.23793 0.15001 -1.12652
-2.19278 0.15001 -1.0793
-2.35217 0.15001 -0.826216
-2.3757 0.15001 -0.779447
-2.81711 0.150279 0.0725246
-2.3755 0.15001 -0.779243
-2.81711 0.150279 0.0725246
-2.64814 0.15001 -0.469036
-2.2798 0.15001 -0.982997
-2.83607 0.150277 0.210506
-2.81617 0.150297 0.085944
-2.87076 0.150288 -0.153232
-2.81579 0.150297 0.0847673
-2.87076 0.150288 -0.153231
-2.83878 0.150284 -0.208259
-2.82703 0.150285 0.0872192
-2.79142 0.150285 -0.299467
-2.7902 0.150289 -0.302196
-2.80109 0.150227 -0.309701
-2.7903 0.150289 -0.301895
-2.80109 0.150227 -0.309701
-2.81736 0.150299 0.152582
-2.83855 0.15028 0.220588
-2.78802 0.150282 -0.312269
-2.78876 0.150282 -0.3082
-2.80664 0.150279 -0.257345
-2.78891 0.150282 -0.307722
-2.80664 0.150279 -0.257345
-2.04006 0.149799 0.349554
-2.86864 0.149867 -0.142626
-2.88075 0.150288 -0.130533
-2.86893 0.150292 -0.0572171
-2.87325 0.15029 -0.0633342
-2.86877 0.150292 -0.0567663
-2.87325 0.15029 -0.0633342
-2.78832 0.150141 0.412308
-2.82496 0.15027 0.733139
-2.82326 0.150224 0.35561
-2.81959 0.150231 0.305431
-2.82251 0.150211 0.522286
-2.81959 0.150231 0.305549
-2.82251 0.150211 0.522286
-2.83163 0.150221 1.01202
-2.52972 0.15001 1.53619
-2.82848 0.15001 1.0887
-2.83183 0.150219 0.923066
-2.67814 0.150248 1.15474
-2.83187 0.150219 0.922485
-2.67814 0.150248 1.15474
-2.55984 0.15001 1.58423
-2.52535 0.15001 1.51408
-2.56758 0.150279 1.49324
-2.56098 0.15001 1.45186
-2.54005 0.15001 1.56349
-2.56095 0.15001 1.45173
-2.54005 0.15001 1.56349
-1.18264 0.150312 2.86891
-2.46538 0.15001 1.6929
-2.40564 0.15001 1.78123
-2.42926 0.15001 1.68408
-1.08498 0.150287 2.82093
-2.42931 0.15001 1.68404
-1.22261 0.15001 -2.36413
-1.08318 0.15001 -2.39535
-1.40316 0.150627 -2.20996
-1.32088 0.15026 -2.3479
-1.41998 0.15001 -2.11332
-2.18692 0.15001 -1.13253
-1.35863 0.15025 -2.29432
-2.18692 0.15001 -1.13253
-2.26437 0.15001 -1.01491
-2.19175 0.150259 -1.08029
-2.28111 0.15001 -0.982419
-2.35217 0.15001 -0.826216
-2.40744 0.15001 -0.733468
-2.31766 0.15022 -0.926842
-2.40744 0.15001 -0.733465
-2.84283 0.150286 -0.199183
-2.23238 0.150274 -1.02688
-2.365 0.15001 -0.807778
-2.83607 0.150277 0.210506
-2.83793 0.150279 0.189233
-2.53848 0.15001 -0.641568
-2.83793 0.150279 0.189234
-2.86657 0.150288 -0.10848
-2.3248 0.150274 -0.838757
-2.86808 0.150289 -0.0877095
-2.79142 0.150285 -0.299467
-2.79868 0.150222 -0.329999
-2.8041 0.150278 -0.247627
-2.79868 0.150222 -0.329999
-2.84083 0.150287 0.00106443
-2.87005 0.150412 -0.11452
-2.87996 0.150289 -0.0694224
-2.78802 0.150282 -0.312269
-2.79621 0.150287 -0.274587
-2.84107 0.150279 -0.211757
-2.79621 0.150287 -0.274587
-2.81261 0.150283 0.222361
-2.86824 0.150291 -0.0706959
-2.82113 0.150274 -0.242247
-2.88075 0.150288 -0.130533
-2.84975 0.15028 -0.207492
-2.8071 0.15027 -0.256654
-2.84975 0.15028 -0.207492
-2.80633 0.150297 0.776762
-2.82399 0.15025 0.46348
-2.84999 0.15001 0.628509
-2.82326 0.150224 0.35561
-2.8354 0.150222 0.630233
-2.82396 0.150196 0.504999
-2.8354 0.150222 0.630233
-2.81829 0.150225 0.984799
-2.51613 0.15001 1.54926
-2.54468 0.15001 1.40768
-2.82848 0.15001 1.0887
-2.52956 0.15001 1.36352
-2.56664 0.15001 1.35046
-2.52956 0.15001 1.36352
-2.54994 0.15001 1.57673
-2.53719 0.15001 1.54578
-2.5528 0.15001 1.53615
-2.56758 0.150279 1.49324
-2.51253 0.15001 1.59235
-2.56439 0.150278 1.51907
-2.51253 0.15001 1.59235
-1.12768 0.15031 2.83026
-2.42783 0.15001 1.77575
-1.11572 0.150308 2.81565
-2.40564 0.15001 1.78123
-1.08971 0.150293 2.81828
-1.14169 0.150304 2.86411
-1.2607 0.15001 -2.35044
-1.04451 0.15001 -2.40364
-1.40426 0.149806 -2.26306
-1.40512 0.15001 -2.22651
-1.32088 0.15026 -2.3479
-2.16414 0.150252 -1.19652
-1.329 0.150257 -2.33948
-2.16414 0.150252 -1.19652
-2.26208 0.15001 -0.99311
-2.19734 0.150259 -1.09736
-2.31242 0.15001 -0.907605
-2.28111 0.15001 -0.982419
-2.3061 0.15001 -0.90145
-2.26372 0.15001 -0.986626
-2.3061 0.15001 -0.901449
-2.87876 0.150289 -0.118918
-2.26241 0.15001 -0.996172
-2.63844 0.150248 -0.485204
-2.365 0.15001 -0.807778
-2.55146 0.15001 -0.616592
-2.35642 0.15001 -0.831679
-2.55146 0.15001 -0.616592
-2.87773 0.150289 -0.136055
-2.30558 0.150252 -0.887582
-2.8062 0.15027 -0.25506
-2.86808 0.150289 -0.0877095
-2.79796 0.150288 -0.266734
-2.8809 0.150289 -0.0689392
-2.79796 0.150288 -0.266734
-2.86343 0.150291 -0.0369244
-2.82594 0.150275 -0.246956
-2.80097 0.150269 -0.260437
-2.87996 0.150289 -0.0694224
-2.85664 0.150284 -0.195498
-2.87407 0.150291 -0.0497322
-2.85664 0.150284 -0.195498
-2.79723 0.150299 0.0553118
-2.87578 0.150287 -0.0378095
-2.80883 0.150271 -0.255272
-2.82113 0.150274 -0.242247
-2.84215 0.150279 -0.226436
-2.8286 0.150275 -0.234034
-2.84215 0.150279 -0.226436
-2.80715 0.150262 0.714556
-2.82051 0.150573 0.504092
-2.8148 0.150206 0.467793
-2.84999 0.15001 0.628509
-2.82846 0.150211 0.709498
-2.83637 0.150281 0.659535
-2.82846 0.150211 0.709498
-2.80399 0.150288 0.901859
-2.5242 0.15001 1.56986
-2.72272 0.150248 1.1337
-2.54468 0.15001 1.40768
-2.56393 0.15001 1.4602
-2.54239 0.15001 1.4115
-2.56393 0.15001 1.4602
-2.53009 0.15001 1.50987
-2.54237 0.150279 1.59447
-2.5489 0.15001 1.50402
-2.5528 0.15001 1.53615
-2.5095 0.15001 1.62341
-2.56273 0.150278 1.53669
-2.5095 0.15001 1.62341
-1.09139 0.150294 2.8172
-1.51324 0.150259 2.46955
-1.58479 0.150261 2.45461
-1.11572 0.150308 2.81565
-1.09482 0.150298 2.81473
-1.11493 0.150307 2.81482
-1.18503 0.15001 -2.38791
