1000 0.1
-0.606865 0.15001 -0.597925
-0.644898 0.15001 -0.178715
-0.669415 0.15001 0.00167844
-0.611245 0.15001 0.148742
-0.668193 0.15001 0.330511
-0.52475 0.15001 0.454465
-0.666861 0.15001 0.628222
-0.681645 0.15001 0.951804
-0.599693 0.15001 1.11547
-0.657017 0.15001 1.30648
-0.618562 0.183107 -0.786576
-0.79991 0.185845 -0.456562
-0.853995 0.172984 -0.288192
-0.826987 0.150396 -0.056214
-0.897747 0.152136 0.227871
-0.87962 0.183884 0.405745
-0.91892 0.156008 0.684405
-0.859816 0.166597 1.02983
-0.958881 0.181186 1.23893
-0.519478 0.179155 1.68962
-0.632772 0.247627 -0.463146
-0.58122 0.235429 -0.306469
-0.590155 0.249348 -0.0865349
-0.500224 0.237052 0.218736
-0.645299 0.310512 0.324448
-0.634938 0.275221 0.511504
-0.530293 0.220812 0.666329
-0.580074 0.173486 0.816015
-0.543968 0.233094 0.983954
-0.769324 0.269787 1.18779
-0.444711 0.170303 -0.695998
-0.77433 0.314175 -0.312369
-0.769556 0.256081 -0.157843
-0.740915 0.301577 0.0222562
-0.75369 0.209871 0.169788
-0.773132 0.405342 0.454905
-0.801845 0.189883 0.544769
-0.822833 0.153977 0.829316
-0.743534 0.279738 0.990478
-0.49831 0.166186 1.50162
-0.418951 0.278428 -0.363974
-0.512278 0.348024 -0.180591
-0.528211 0.34227 0.0141447
-0.551369 0.36948 0.1673
-0.502821 0.384486 0.38186
-0.474206 0.344704 0.569493
-0.583482 0.363863 0.724724
-0.556768 0.349241 0.881686
-0.512834 0.392254 1.0496
-0.599669 0.341349 1.22175
-0.42679 0.351069 -0.541496
-0.498016 0.415143 -0.343125
-0.598861 0.475661 -0.101629
-0.583954 0.495043 0.0709707
-0.634738 0.485415 0.245935
-0.625454 0.473476 0.446002
-0.58341 0.473827 0.603251
-0.669277 0.47603 0.843267
-0.676309 0.439837 1.08737
-0.513342 0.431385 1.42461
-0.469917 0.535888 -0.44102
-0.485958 0.545063 -0.216916
-0.506397 0.593158 -0.0245843
-0.467938 0.569597 0.179135
-0.530333 0.570079 0.336011
-0.480742 0.577374 0.520453
-0.460018 0.585816 0.676013
-0.504241 0.577634 0.864004
-0.417737 0.572951 1.05394
-0.510344 0.58235 1.21252
-0.462918 0.691218 -0.493887
-0.459704 0.685776 -0.311831
-0.467231 0.708597 -0.135262
-0.470312 0.709966 0.0706417
-0.4638 0.710997 0.262336
-0.462119 0.744656 0.494814
-0.507487 0.729808 0.687964
-0.501288 0.725063 0.891314
-0.53859 0.711919 1.09305
-0.544255 0.72285 1.36705
-0.46649 0.878136 -0.45902
-0.492785 0.855918 -0.271144
-0.483224 0.867059 -0.0807506
-0.496654 0.870788 0.108675
-0.485319 0.867159 0.303944
-0.519384 0.916674 0.480561
-0.505297 0.892581 0.685443
-0.504268 0.893163 0.878705
-0.514061 0.892693 1.07015
-0.514211 0.899024 1.29089
-0.481438 1.07451 -0.482252
-0.478343 1.0476 -0.29392
-0.485774 1.05644 -0.0986442
-0.483644 1.05978 0.099167
-0.494951 1.04377 0.294861
-0.491956 1.10925 0.493391
-0.498649 1.07732 0.686885
-0.512389 1.08289 0.886162
-0.512726 1.08457 1.11157
-0.519323 1.09841 1.31779
-0.338451 0.15001 -0.579837
-0.345736 0.15001 -0.268498
-0.246265 0.15001 -0.0235551
-0.272339 0.15001 0.141184
-0.246697 0.15001 0.296035
-0.17148 0.15001 0.438382
-0.253199 0.15001 0.577896
-0.276624 0.15001 0.885848
-0.240162 0.15001 1.04969
-0.344167 0.15001 1.39842
-0.446431 0.182905 -0.864779
-0.408061 0.15001 -0.427234
-0.380039 0.159647 -0.106437
-0.406721 0.173425 0.0649134
-0.402997 0.15001 0.281673
-0.397383 0.17986 0.600826
-0.402967 0.158615 0.774198
-0.404145 0.15001 0.969214
-0.482741 0.161937 1.2825
-0.268742 0.152013 1.75657
-0.220417 0.223032 -0.785795
-0.201503 0.260095 -0.280341
-0.219918 0.269694 -0.100959
-0.24329 0.281073 0.0606665
-0.226749 0.281172 0.369366
-0.340989 0.173497 0.435613
-0.265654 0.273489 0.665235
-0.256652 0.276469 0.835952
-0.262772 0.271051 1.00656
-0.355922 0.313106 1.46443
-0.2387 0.218925 -0.490185
-0.356654 0.302914 -0.200644
-0.367168 0.320929 -0.0265065
-0.347393 0.343473 0.169386
-0.369706 0.318446 0.330865
-0.31984 0.336327 0.503648
-0.366338 0.356333 0.783415
-0.364968 0.354405 0.956713
-0.44693 0.260751 1.15122
-0.2106 0.232833 1.62261
-0.277106 0.320116 -0.632966
