6000000 0.05
-1.28333 0.150259 -2.79987
-1.24499 0.15001 -2.78898
-1.88211 0.150263 -2.01916
-1.64734 0.150229 -2.53704
-1.55971 0.15001 -2.21093
-2.57369 0.15001 -1.20269
-1.56036 0.15001 -2.21051
-2.57369 0.15001 -1.20269
-2.56615 0.15001 -1.29778
-2.55403 0.150263 -1.26669
-2.74577 0.15001 -0.957949
-2.71877 0.15001 -0.894629
-2.82845 0.151821 -0.0594845
-2.71855 0.15001 -0.894429
-2.82845 0.151821 -0.0594845
-2.87255 0.150306 -0.627756
-2.61647 0.15001 -1.15997
-2.85874 0.150359 0.110538
-2.8383 0.152014 -0.0520525
-2.84943 0.150291 -0.399977
-2.83847 0.151991 -0.0537935
-2.84944 0.150291 -0.399976
-2.86619 0.150313 -0.453333
-2.83805 0.152049 -0.0492245
-2.88358 0.150331 -0.515924
-2.88388 0.150331 -0.518607
-2.88486 0.150332 -0.542353
-2.88385 0.150331 -0.518344
-2.88486 0.150332 -0.542353
-2.84596 0.151843 0.0223751
-2.85904 0.150304 0.113934
-2.88413 0.15033 -0.556948
-2.88467 0.150331 -0.548313
-2.8797 0.150327 -0.494022
-2.88469 0.150331 -0.547767
-2.8797 0.150327 -0.494022
-2.75459 0.150335 0.352903
-2.85089 0.150293 -0.396197
-2.8509 0.150297 -0.389089
-2.84892 0.150389 -0.327445
-2.84914 0.150207 -0.334426
-2.84891 0.150401 -0.326941
-2.84914 0.150207 -0.334426
-2.84539 0.150335 0.388076
-2.85738 0.150306 0.76234
-2.84308 0.150335 0.330167
-2.83649 0.150283 0.253135
-2.82092 0.150335 0.484915
-2.83637 0.150284 0.253607
-2.82092 0.150335 0.484915
-2.87811 0.150327 1.16389
-2.82991 0.150217 1.65893
-2.87009 0.150306 1.21145
-2.87306 0.150334 1.07533
-2.86433 0.150294 1.2376
-2.87295 0.150333 1.07472
-2.86433 0.150294 1.2376
-2.80772 0.150224 1.65397
-2.8164 0.150282 1.60697
-2.80854 0.150292 1.57151
-2.80862 0.150293 1.52903
-2.81511 0.150226 1.63986
-2.80862 0.150293 1.5289
-2.81511 0.150226 1.63986
-1.74982 0.150235 2.6527
-2.83299 0.15001 1.77589
-2.84999 0.15001 1.88666
-2.84123 0.15001 1.76838
-1.70843 0.150266 2.69151
-2.84129 0.15001 1.76834
-1.43161 0.15026 -2.80936
-1.21025 0.15001 -2.77347
-1.60338 0.15001 -2.65668
-1.49617 0.15023 -2.75156
-1.64734 0.150229 -2.53704
-2.56604 0.15001 -1.28722
-1.55614 0.15001 -2.72291
-2.56604 0.15001 -1.28722
-2.60914 0.15001 -1.16188
-2.55377 0.150259 -1.26456
-2.64631 0.15001 -1.12256
-2.74577 0.15001 -0.957949
-2.75085 0.15001 -0.847856
-2.69859 0.15001 -1.0625
-2.75085 0.15001 -0.847853
-2.86167 0.150307 -0.440834
-2.58239 0.150257 -1.22902
-2.73356 0.15001 -0.949415
-2.85874 0.150359 0.110538
-2.85476 0.150851 0.0740454
-2.7693 0.150261 -0.788179
-2.85476 0.150851 0.0740479
-2.85073 0.150307 -0.376523
-2.69966 0.150263 -1.04661
-2.85004 0.15032 -0.357067
-2.88358 0.150331 -0.515924
-2.88299 0.150327 -0.568677
-2.8761 0.150323 -0.479381
-2.88299 0.150327 -0.568677
-2.84974 0.150806 -0.240862
-2.85085 0.150365 -0.382294
