1000 0.1
-2.37778 0.15001 0.0288577
-2.19583 0.15001 0.0590352
-2.78125 0.15001 1.23636
-2.83973 0.15001 1.78458
-2.29438 0.15001 1.50697
-1.82721 0.15001 1.60011
-2.23913 0.15001 2.5479
-2.68469 0.15001 2.54373
-2.01215 0.15001 2.43031
-2.46598 0.15001 2.70128
-1.60626 0.15001 -0.259223
-2.19483 0.15001 0.719498
-2.75123 0.15001 1.50757
-2.73322 0.15001 1.89287
-2.84999 0.15001 2.1945
-2.84735 0.15001 2.34722
-2.82145 0.15001 2.49192
-2.84935 0.15001 2.65035
-2.84999 0.15001 2.8393
-2.28653 0.15001 2.84999
-1.1134 0.15001 -0.65906
-2.66466 0.15001 1.08341
-2.28548 0.15001 1.31334
-1.33245 0.15001 1.62016
-2.50726 0.15001 1.63381
-0.616512 0.291021 1.63865
-0.787051 0.15001 2.22693
-1.4116 0.15001 2.10034
-2.54329 0.15001 2.48526
-2.70133 0.15001 2.84999
-1.72858 0.15001 0.127058
-2.76478 0.15001 0.604896
-2.84999 0.15001 1.63408
-2.79375 0.15001 2.04993
-2.54221 0.15001 1.89772
-2.5395 0.15001 2.23164
-2.67228 0.15001 2.35816
-2.76368 0.286665 2.38752
-2.70798 0.15001 2.70157
-2.55365 0.15001 2.84999
-0.923283 0.15001 -0.59636
-0.886275 0.15001 -0.379582
-2.08897 0.15001 1.06154
-2.60585 0.15001 1.46486
-0.762588 0.15001 1.5214
-2.30382 0.15001 1.69412
-2.4097 0.15001 2.07448
-1.12737 0.15001 2.60411
-1.22562 0.15001 2.43277
-0.726088 0.15001 2.63626
-1.34375 0.15001 -0.388054
-1.96729 0.15001 0.226847
-2.30133 0.150709 1.11196
-2.101 0.214629 1.42461
-2.64622 0.169175 2.0409
-2.27392 0.150776 1.90969
-2.23892 0.15001 2.20062
-2.38577 0.15001 2.3352
-2.39489 0.225051 2.51499
-1.60706 0.30698 2.84991
-0.957234 0.15001 -0.151331
-2.15273 0.152878 0.250827
-1.85521 0.15001 1.07738
-1.92012 0.155449 1.38229
-2.13392 0.15001 1.59203
-1.97579 0.239778 1.62389
-2.09072 0.15001 2.08117
-2.04286 0.15001 2.25181
-2.00675 0.225342 2.60702
-1.83395 0.15001 2.58397
-1.71404 0.15001 0.324786
-1.81064 0.15001 0.9077
-1.97072 0.232812 1.16732
-1.28029 0.15001 1.28703
-1.46948 0.15001 1.89225
-1.87941 0.15001 1.9542
-1.8081 0.153184 2.14698
-2.19453 0.163268 2.37394
-2.60239 0.239907 2.63586
-2.07425 0.15001 2.84999
-1.13461 0.154296 -0.0390372
-1.34401 0.15001 1.05952
-1.78446 0.163865 1.25016
-1.45298 0.15001 1.42664
-1.67004 0.15001 1.84485
-2.1074 0.245039 1.92864
-1.30114 0.187516 2.27527
-1.96816 0.305781 2.27864
-2.1536 0.162927 2.69748
-1.88433 0.161187 2.80531
