1000 0.1
-0.638214 1.27809 -0.531158
-0.621027 1.00359 -0.398512
-0.957209 0.734363 0.0301666
-0.889713 0.707893 0.215664
-0.537574 0.802691 0.412132
-0.412511 0.626236 0.615348
-0.79567 0.625539 0.593565
-0.250858 0.711967 0.739237
-0.415078 0.650455 1.35208
-0.781804 0.389894 1.36539
-0.744227 0.890971 -0.675752
-1.1433 0.697044 -0.0811165
-1.45315 1.10937 -0.0514679
-0.755762 0.977013 0.021845
-1.08749 0.648079 0.182235
-0.607997 0.821666 0.563843
-0.742906 0.87272 0.673856
-0.647132 0.598703 1.15911
-0.750188 0.611764 0.903261
-0.196395 0.428542 1.55459
-0.866295 0.788571 -0.165755
-1.97158 0.561031 0.478597
-0.597302 0.686111 0.304236
-0.454723 1.12196 0.431154
-0.991539 0.566584 0.556206
-0.418113 0.950616 0.643068
-0.333185 0.949286 0.785706
-1.03872 0.506525 0.854478
-1.1569 0.474135 1.03449
-0.981751 0.422437 1.25179
-0.323306 0.927243 -0.799208
-1.02086 0.750919 -0.309017
-0.544059 0.76649 -0.0439062
-0.659966 0.817433 0.0471742
-0.655344 0.719199 0.169377
-0.434176 0.840185 0.531291
-0.577207 0.711965 0.795945
-0.580964 0.568626 0.880709
-1.8711 0.548487 1.32553
-0.552412 0.339752 1.98728
-0.830019 0.847879 -0.424356
-0.507854 0.84638 -0.504727
-0.574809 0.819792 -0.350202
-1.66754 0.711755 0.425471
-1.36342 1.10186 0.795826
-0.492506 0.696081 0.51997
-0.730957 0.772516 0.831232
-0.854787 0.720234 0.711277
-0.472653 0.697205 0.920374
-0.588842 0.670819 1.3249
-0.455619 0.986645 -0.578834
-0.91173 0.900745 -0.276258
-0.515912 0.735077 0.103015
-0.39704 0.815982 0.114807
-0.456288 0.675534 0.372675
-0.319334 0.596452 0.714376
-0.601879 0.647552 0.464358
-0.419774 0.569919 0.853406
-0.855604 0.657743 1.03454
-0.753815 0.541449 1.27232
-0.67174 0.856476 -0.489327
-0.754902 0.963801 -0.300877
-0.70009 0.769367 -0.0888628
-0.752044 0.696178 0.285842
-1.47921 0.617706 0.233576
-0.69909 0.892337 0.343112
-0.784586 0.646522 0.431117
-0.50348 0.593005 0.732194
-0.675751 0.591682 0.753956
-0.99401 0.406728 1.4471
-0.374772 1.20413 -0.369448
-1.05728 0.812362 -0.485058
-0.789799 0.740002 0.0821585
-0.222479 0.709241 0.225591
-0.346249 1.01168 0.509663
-0.143686 0.749224 0.638401
-0.844299 0.582903 0.787282
-1.16977 0.605149 0.623706
-1.00235 1.02929 2.41527
-0.794083 0.51628 1.1006
-0.365017 1.1065 -0.628364
-0.625711 1.09619 -0.0391944
-1.86866 0.687425 0.468249
-1.5809 0.465495 1.03844
-1.35579 0.607639 0.308521
-1.062 0.628088 0.381298
-0.685449 0.761442 0.424759
-1.23531 0.486019 0.897669
-0.439495 1.06083 0.835094
