7000 0.05
-0.490721 2.45537 -0.589954
-0.391408 2.4539 -0.485387
-0.591391 2.4572 -0.491894
-0.490587 2.55546 -0.495779
-0.49205 2.35756 -0.491143
-0.495367 2.46223 -0.39079
-0.491805 2.45944 -0.489411
-0.495367 2.46223 -0.39079
-0.401807 2.45326 -0.289499
-0.599738 2.46253 -0.295308
-0.493866 2.56613 -0.294452
-0.500117 2.36125 -0.294531
-0.501308 2.46026 -0.193449
-0.499414 2.46463 -0.291953
-0.501308 2.46026 -0.193449
-0.399616 2.44714 -0.0957214
-0.598842 2.45542 -0.0946996
-0.494192 2.55652 -0.0969372
-0.500139 2.35439 -0.0966718
-0.492506 2.45382 0.00652314
-0.498055 2.45593 -0.0936228
-0.492506 2.45382 0.00652314
-0.385712 2.45709 0.101959
-0.588309 2.45237 0.104749
-0.494707 2.557 0.0996168
-0.487728 2.3529 0.104998
-0.48711 2.4619 0.204858
-0.487195 2.45644 0.105877
-0.48711 2.4619 0.204858
-0.388801 2.45865 0.299824
-0.591359 2.46232 0.301569
-0.500082 2.56293 0.300226
-0.492164 2.36349 0.301559
-0.492381 2.46068 0.399971
-0.490141 2.46619 0.302208
-0.492381 2.46068 0.399971
-0.393136 2.45199 0.497162
-0.594496 2.45136 0.498965
-0.501487 2.55184 0.49811
-0.495021 2.35217 0.499044
-0.490883 2.45893 0.597212
-0.49313 2.45423 0.49779
-0.490883 2.45893 0.597212
-0.389512 2.46337 0.695137
-0.589473 2.4603 0.697787
-0.498936 2.56332 0.696018
-0.490147 2.36157 0.698708
-0.489417 2.45453 0.796117
-0.488494 2.46454 0.696667
-0.489417 2.45453 0.796117
-0.391588 2.4455 0.893168
-0.594297 2.44558 0.8976
-0.498263 2.54368 0.897742
-0.495226 2.34582 0.897683
-0.495568 2.45513 0.995177
-0.492812 2.4465 0.896045
-0.495568 2.45513 0.995177
-0.396485 2.46121 1.08811
-0.596142 2.45987 1.0952
-0.493321 2.56393 1.09725
-0.497303 2.36011 1.09519
-0.496432 2.45569 1.19196
-0.494152 2.46367 1.09281
-0.496432 2.45569 1.19196
-0.396245 2.44414 1.28853
-0.597569 2.44604 1.29322
-0.496691 2.54506 1.29723
-0.498 2.34575 1.29293
-0.497398 2.44427 1.39171
-0.496899 2.44619 1.29123
-0.492812 2.64945 -0.60312
-0.389897 2.64505 -0.503609
-0.591243 2.64964 -0.501862
-0.493551 2.75148 -0.497128
-0.490587 2.55546 -0.495779
-0.488477 2.65697 -0.401621
-0.489376 2.65166 -0.501829
-0.488477 2.65697 -0.401621
-0.394533 2.66396 -0.304549
-0.588725 2.66033 -0.296821
-0.494663 2.75952 -0.295831
-0.493866 2.56613 -0.294452
-0.48722 2.66138 -0.198019
-0.48746 2.66543 -0.297852
-0.48722 2.66138 -0.198019
-0.394053 2.64595 -0.110956
-0.591069 2.65485 -0.0986144
-0.497265 2.7569 -0.0948376
-0.494192 2.55652 -0.0969372
-0.497154 2.65686 -0.0034655
-0.489979 2.65686 -0.100922
-0.497154 2.65686 -0.00346549
-0.405803 2.65239 0.0869745
-0.603569 2.65417 0.0956004
-0.499755 2.76255 0.099422
-0.494707 2.557 0.0996168
-0.508107 2.65628 0.195652
-0.501952 2.65831 0.094047
-0.508107 2.65628 0.195652
-0.410117 2.6471 0.292457
-0.611597 2.65689 0.297823
-0.505457 2.75454 0.299321
-0.500082 2.56293 0.300226
-0.509625 2.6537 0.397904
-0.51018 2.65903 0.296082
-0.509625 2.6537 0.397904
-0.406019 2.64373 0.505865
-0.612239 2.64667 0.496833
-0.499402 2.74943 0.50028
-0.501487 2.55184 0.49811
-0.508496 2.65441 0.594974
-0.508289 2.64996 0.497801
-0.508496 2.65441 0.594974
-0.410536 2.65995 0.705746
-0.608231 2.65846 0.693374
-0.505741 2.76138 0.698418
-0.498936 2.56332 0.696018
-0.50586 2.65024 0.796479
-0.508627 2.66174 0.695872
-0.50586 2.65024 0.796479
-0.404187 2.63827 0.908849
-0.605115 2.64119 0.897103
-0.508502 2.74345 0.897273
-0.498263 2.54368 0.897742
-0.4975 2.65255 0.999873
-0.504004 2.64157 0.898739
-0.4975 2.65255 0.999873
-0.396539 2.66913 1.10811
-0.589843 2.65915 1.09965
-0.497289 2.76377 1.09647
-0.493321 2.56393 1.09725
-0.493343 2.65453 1.20351
-0.490856 2.66436 1.10111
-0.493343 2.65453 1.20351
-0.395172 2.64088 1.30767
-0.597732 2.64311 1.30246
-0.499543 2.74372 1.29755
-0.496691 2.54506 1.29723
-0.497793 2.64315 1.40336
-0.495705 2.64379 1.30236
-0.496907 2.85326 -0.590265
-0.397219 2.84613 -0.491269
-0.597744 2.85234 -0.492535
-0.490962 2.95634 -0.486878
-0.493551 2.75148 -0.497128
-0.500076 2.85334 -0.391022
-0.496832 2.85442 -0.489395
-0.500076 2.85334 -0.391022
-0.407897 2.85079 -0.2995
-0.602721 2.84998 -0.292397
-0.502072 2.95748 -0.296775
-0.494663 2.75952 -0.295831
-0.505729 2.85513 -0.190542
-0.504577 2.85579 -0.294637
-0.505729 2.85513 -0.190542
-0.401458 2.84254 -0.0900178
-0.611052 2.8544 -0.0926374
-0.504801 2.95563 -0.0965556
-0.497265 2.7569 -0.0948376
-0.500747 2.86094 0.00855008
-0.507053 2.85829 -0.0900214
-0.500747 2.86094 0.00855009
-0.387956 2.85187 0.106832
-0.596095 2.85994 0.105054
-0.486002 2.95951 0.102951
-0.499755 2.76255 0.099422
-0.493771 2.85799 0.203878
-0.49251 2.86392 0.1053
-0.493771 2.85799 0.203878
-0.397182 2.8386 0.300142
-0.597876 2.85238 0.303676
-0.499479 2.95208 0.305111
-0.505457 2.75454 0.299321
-0.491561 2.84884 0.402447
-0.498255 2.8525 0.302852
-0.491561 2.84884 0.402447
-0.384116 2.84039 0.500432
-0.58882 2.84771 0.503487
-0.488325 2.95632 0.499074
-0.499402 2.74943 0.50028
-0.492212 2.85536 0.602473
-0.487698 2.8486 0.503645
-0.492212 2.85536 0.602473
-0.393353 2.85381 0.698849
-0.60152 2.85784 0.703113
-0.49448 2.95542 0.697796
-0.505741 2.76138 0.698418
-0.506367 2.85204 0.800463
-0.499456 2.86094 0.701725
-0.506367 2.85204 0.800463
-0.40053 2.83386 0.89468
-0.613918 2.84352 0.900181
-0.503719 2.94535 0.89383
-0.508502 2.74346 0.897273
-0.507916 2.85438 0.992751
-0.511205 2.84518 0.896469
-0.507916 2.85438 0.992751
-0.403052 2.86684 1.09438
-0.603107 2.86 1.09255
-0.501424 2.96434 1.09216
-0.497289 2.76377 1.09647
-0.502352 2.85316 1.18905
-0.503475 2.86525 1.0917
-0.502352 2.85316 1.18905
-0.401942 2.83871 1.29119
-0.604161 2.84373 1.29251
-0.49816 2.94354 1.29143
-0.499543 2.74372 1.29755
-0.503554 2.84374 1.39079
-0.503154 2.84384 1.28971
-0.486116 3.05312 -0.58797
-0.385085 3.04913 -0.491441
-0.585726 3.05458 -0.490383
-0.484022 3.15556 -0.488095
-0.490962 2.95634 -0.486878
-0.490019 3.0592 -0.393415
-0.483951 3.0565 -0.48784
-0.490019 3.0592 -0.393415
-0.401041 3.04612 -0.303713
-0.596884 3.06052 -0.299801
-0.502092 3.16279 -0.295711
-0.502072 2.95748 -0.296775
-0.500026 3.05874 -0.200472
-0.498476 3.06202 -0.299419
-0.500026 3.05874 -0.200472
-0.392686 3.03918 -0.105073
-0.601442 3.05187 -0.102382
-0.497025 3.15424 -0.0973739
-0.504801 2.95563 -0.0965556
-0.489683 3.05194 -0.00163919
-0.496218 3.05512 -0.10175
-0.489683 3.05194 -0.00163917
-0.381987 3.04557 0.101826
-0.584648 3.05076 0.0991415
-0.492609 3.14992 0.0959485
-0.486002 2.95951 0.102951
-0.491476 3.05235 0.204843
-0.482878 3.05333 0.0994634
-0.491476 3.05235 0.204843
-0.406975 3.0459 0.308637
-0.605113 3.0513 0.302654
-0.502329 3.1537 0.297756
-0.499479 2.95208 0.305111
-0.499459 3.05819 0.399973
-0.50161 3.05478 0.304618
-0.499459 3.05819 0.399973
-0.398156 3.05718 0.495213
-0.593572 3.05694 0.493616
-0.488604 3.16108 0.499737
-0.488325 2.95632 0.499074
-0.489642 3.05698 0.592466
-0.490313 3.06199 0.493977
-0.489642 3.05698 0.592466
-0.392342 3.04782 0.696483
-0.591326 3.05087 0.692252
-0.495188 3.1513 0.698933
-0.49448 2.95542 0.697796
-0.493218 3.04805 0.790433
-0.489765 3.05248 0.69282
-0.493218 3.04805 0.790433
-0.390842 3.03185 0.898932
-0.598596 3.04301 0.890456
-0.50075 3.14331 0.891377
-0.503719 2.94535 0.89383
-0.496856 3.05421 0.990749
-0.494738 3.04503 0.890137
-0.496856 3.05421 0.990749
-0.401148 3.06555 1.10342
-0.594169 3.06216 1.09306
-0.499709 3.16499 1.09243
-0.501424 2.96434 1.09216
-0.494188 3.05345 1.19644
-0.495837 3.06598 1.09301
-0.494188 3.05345 1.19644
-0.391108 3.04103 1.30062
-0.594184 3.04292 1.29784
-0.49422 3.14212 1.29233
-0.49816 2.94354 1.29143
-0.4942 3.04291 1.39748
-0.492122 3.04361 1.29466
-0.488688 3.25014 -0.58823
-0.387639 3.24994 -0.497513
-0.588236 3.25039 -0.490289
-0.491136 3.35335 -0.491083
-0.484022 3.15556 -0.488095
-0.497345 3.25914 -0.389005
-0.486723 3.25413 -0.487628
-0.497345 3.25914 -0.389005
-0.410362 3.24724 -0.296002
-0.607078 3.26125 -0.291765
-0.507947 3.36024 -0.295546
-0.502092 3.16279 -0.295711
-0.502919 3.25829 -0.190627
-0.506823 3.26364 -0.291788
-0.502919 3.25829 -0.190627
-0.400378 3.24302 -0.101275
-0.601183 3.25051 -0.0921067
-0.492102 3.35219 -0.0909692
-0.497025 3.15424 -0.0973739
-0.501903 3.25047 0.00148349
-0.499574 3.2539 -0.0924053
-0.501903 3.25047 0.00148351
-0.405758 3.24255 0.0888575
-0.60576 3.24849 0.0955052
-0.498277 3.35672 0.10014
-0.492609 3.14992 0.0959485
-0.503804 3.25143 0.190312
-0.503618 3.25193 0.0932845
-0.503804 3.25143 0.190312
-0.406416 3.24619 0.289309
-0.60535 3.24959 0.293784
-0.49515 3.34944 0.294929
-0.502329 3.1537 0.297756
-0.491498 3.25307 0.400101
-0.503036 3.2523 0.292299
-0.491498 3.25307 0.400101
-0.384044 3.25734 0.509217
-0.589471 3.25097 0.508203
-0.482838 3.34586 0.507648
-0.488604 3.16108 0.499737
-0.493312 3.25343 0.61037
-0.485286 3.25468 0.509468
-0.493312 3.25343 0.61037
-0.406006 3.24712 0.714879
